#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.02113009     0.00000000     0.00000000
     0.00483777     0.04225087     0.00000000     0.00000000
     0.00725665     0.06335302     0.00000000     0.00000000
     0.00967554     0.08442723     0.00000000     0.00000000
     0.01209442     0.10546423     0.00000000     0.00000000
     0.01451331     0.12645472     0.00000000     0.00000000
     0.01693219     0.14738946     0.00000000     0.00000000
     0.01935107     0.16825922     0.00000000     0.00000000
     0.02176996     0.18905479     0.00000000     0.00000000
     0.02418884     0.20976701     0.00000000     0.00000000
     0.02660773     0.23038675     0.00000000     0.00000000
     0.02902661     0.25090491     0.00000000     0.00000000
     0.03144550     0.27131244     0.00000000     0.00000000
     0.03386438     0.29160036     0.00000000     0.00000000
     0.03628326     0.31175971     0.00000000     0.00000000
     0.03870215     0.33178161     0.00000000     0.00000000
     0.04112103     0.35165722     0.00000000     0.00000000
     0.04353992     0.37137780     0.00000000     0.00000000
     0.04595880     0.39093463     0.00000000     0.00000000
     0.04837769     0.41031910     0.00000000     0.00000000
     0.05079657     0.42952267     0.00000000     0.00000000
     0.05321546     0.44853686     0.00000000     0.00000000
     0.05563434     0.46735330     0.00000000     0.00000000
     0.05805322     0.48596368     0.00000000     0.00000000
     0.06047211     0.50435980     0.00000000     0.00000000
     0.06289099     0.52253356     0.00000000     0.00000000
     0.06530988     0.54047693     0.00000000     0.00000000
     0.06772876     0.55818201     0.00000000     0.00000000
     0.07014765     0.57564098     0.00000000     0.00000000
     0.07256653     0.59284617     0.00000000     0.00000000
     0.07498541     0.60978997     0.00000000     0.00000000
     0.07740430     0.62646491     0.00000000     0.00000000
     0.07982318     0.64286365     0.00000000     0.00000000
     0.08224207     0.65897896     0.00000000     0.00000000
     0.08466095     0.67480372     0.00000000     0.00000000
     0.08707984     0.69033097     0.00000000     0.00000000
     0.08949872     0.70555386     0.00000000     0.00000000
     0.09191760     0.72046567     0.00000000     0.00000000
     0.09433649     0.73505983     0.00000000     0.00000000
     0.09675537     0.74932991     0.00000000     0.00000000
     0.09917426     0.76326961     0.00000000     0.00000000
     0.10159314     0.77687279     0.00000000     0.00000000
     0.10401203     0.79013345     0.00000000     0.00000000
     0.10643091     0.80304575     0.00000000     0.00000000
     0.10884979     0.81560399     0.00000000     0.00000000
     0.11126868     0.82780263     0.00000000     0.00000000
     0.11368756     0.83963630     0.00000000     0.00000000
     0.11610645     0.85109978     0.00000000     0.00000000
     0.11852533     0.86218801     0.00000000     0.00000000
     0.12094422     0.87289611     0.00000000     0.00000000
     0.12336310     0.88321936     0.00000000     0.00000000
     0.12578198     0.89315319     0.00000000     0.00000000
     0.12820087     0.90269325     0.00000000     0.00000000
     0.13061975     0.91183530     0.00000000     0.00000000
     0.13303864     0.92057534     0.00000000     0.00000000
     0.13545752     0.92890950     0.00000000     0.00000000
     0.13787641     0.93683411     0.00000000     0.00000000
     0.14029529     0.94434567     0.00000000     0.00000000
     0.14271418     0.95144088     0.00000000     0.00000000
     0.14513306     0.95811660     0.00000000     0.00000000
     0.14755194     0.96436989     0.00000000     0.00000000
     0.14997083     0.97019800     0.00000000     0.00000000
     0.15238971     0.97559835     0.00000000     0.00000000
     0.15480860     0.98056857     0.00000000     0.00000000
     0.15722748     0.98510646     0.00000000     0.00000000
     0.15964637     0.98921002     0.00000000     0.00000000
     0.16206525     0.99287745     0.00000000     0.00000000
     0.16448413     0.99610712     0.00000000     0.00000000
     0.16690302     0.99889761     0.00000000     0.00000000
     0.16932190     1.00124769     0.00000000     0.00000000
     0.17174079     1.00315633     0.00000000     0.00000000
     0.17415967     1.00462268     0.00000000     0.00000000
     0.17657856     1.00564610     0.00000000     0.00000000
     0.17899744     1.00622614     0.00000000     0.00000000
     0.18141632     1.00636254     0.00000000     0.00000000
     0.18383521     1.00605524     0.00000000     0.00000000
     0.18625409     1.00530437     0.00000000     0.00000000
     0.18867298     1.00411027     0.00000000     0.00000000
     0.19109186     1.00247346     0.00000000     0.00000000
     0.19351075     1.00039467     0.00000000     0.00000000
     0.19592963     0.99787481     0.00000000     0.00000000
     0.19834851     0.99491499     0.00000000     0.00000000
