#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.02122007     0.00000000     0.02122007
     0.00483777     0.04243648     0.00000000     0.04243648
     0.00725665     0.06364559     0.00000000     0.06364559
     0.00967554     0.08484374     0.00000000     0.08484374
     0.01209442     0.10602730     0.00000000     0.10602730
     0.01451331     0.12719260     0.00000000     0.12719260
     0.01693219     0.14833601     0.00000000     0.14833601
     0.01935107     0.16945389     0.00000000     0.16945389
     0.02176996     0.19054261     0.00000000     0.19054261
     0.02418884     0.21159853     0.00000000     0.21159853
     0.02660773     0.23261803     0.00000000     0.23261803
     0.02902661     0.25359750     0.00000000     0.25359750
     0.03144550     0.27453332     0.00000000     0.27453332
     0.03386438     0.29542188     0.00000000     0.29542188
     0.03628326     0.31625960     0.00000000     0.31625960
     0.03870215     0.33704289     0.00000000     0.33704289
     0.04112103     0.35776817     0.00000000     0.35776817
     0.04353992     0.37843187     0.00000000     0.37843187
     0.04595880     0.39903044     0.00000000     0.39903044
     0.04837769     0.41956033     0.00000000     0.41956033
     0.05079657     0.44001801     0.00000000     0.44001801
     0.05321546     0.46039996     0.00000000     0.46039996
     0.05563434     0.48070266     0.00000000     0.48070266
     0.05805322     0.50092263     0.00000000     0.50092263
     0.06047211     0.52105638     0.00000000     0.52105638
     0.06289099     0.54110045     0.00000000     0.54110045
     0.06530988     0.56105139     0.00000000     0.56105139
     0.06772876     0.58090577     0.00000000     0.58090577
     0.07014765     0.60066017     0.00000000     0.60066017
     0.07256653     0.62031118     0.00000000     0.62031118
     0.07498541     0.63985543     0.00000000     0.63985543
     0.07740430     0.65928955     0.00000000     0.65928955
     0.07982318     0.67861020     0.00000000     0.67861020
     0.08224207     0.69781405     0.00000000     0.69781405
     0.08466095     0.71689780     0.00000000     0.71689780
     0.08707984     0.73585816     0.00000000     0.73585816
     0.08949872     0.75469186     0.00000000     0.75469186
     0.09191760     0.77339568     0.00000000     0.77339568
     0.09433649     0.79196638     0.00000000     0.79196638
     0.09675537     0.81040078     0.00000000     0.81040078
     0.09917426     0.82869569     0.00000000     0.82869569
     0.10159314     0.84684798     0.00000000     0.84684798
     0.10401203     0.86485451     0.00000000     0.86485451
     0.10643091     0.88271219     0.00000000     0.88271219
     0.10884979     0.90041794     0.00000000     0.90041794
     0.11126868     0.91796871     0.00000000     0.91796871
     0.11368756     0.93536150     0.00000000     0.93536150
