#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.52628612
     0.00241888     0.00965965     0.00965965     0.52624178
     0.00483777     0.01931768     0.01931768     0.52610877
     0.00725665     0.02897245     0.02897245     0.52588711
     0.00967554     0.03862234     0.03862234     0.52557684
     0.01209442     0.04826572     0.04826572     0.52517801
     0.01451331     0.05790097     0.05790097     0.52469068
     0.01693219     0.06752647     0.06752647     0.52411495
     0.01935107     0.07714058     0.07714058     0.52345090
     0.02176996     0.08674170     0.08674170     0.52269865
     0.02418884     0.09632820     0.09632820     0.52185833
     0.02660773     0.10589847     0.10589847     0.52093007
     0.02902661     0.11545089     0.11545089     0.51991404
     0.03144550     0.12498386     0.12498386     0.51881041
     0.03386438     0.13449578     0.13449578     0.51761935
     0.03628326     0.14398502     0.14398502     0.51634107
     0.03870215     0.15345001     0.15345001     0.51497580
     0.04112103     0.16288915     0.16288915     0.51352374
     0.04353992     0.17230083     0.17230083     0.51198516
     0.04595880     0.18168348     0.18168348     0.51036031
     0.04837769     0.19103552     0.19103552     0.50864947
     0.05079657     0.20035537     0.20035537     0.50685292
     0.05321546     0.20964146     0.20964146     0.50497096
     0.05563434     0.21889223     0.21889223     0.50300392
     0.05805322     0.22810611     0.22810611     0.50095212
     0.06047211     0.23728156     0.23728156     0.49881590
     0.06289099     0.24641702     0.24641702     0.49659564
     0.06530988     0.25551096     0.25551096     0.49429171
     0.06772876     0.26456185     0.26456185     0.49190448
     0.07014765     0.27356816     0.27356816     0.48943437
     0.07256653     0.28252838     0.28252838     0.48688179
     0.07498541     0.29144099     0.29144099     0.48424717
     0.07740430     0.30030449     0.30030449     0.48153096
     0.07982318     0.30911739     0.30911739     0.47873361
     0.08224207     0.31787821     0.31787821     0.47585559
     0.08466095     0.32658546     0.32658546     0.47289739
     0.08707984     0.33523768     0.33523768     0.46985950
     0.08949872     0.34383341     0.34383341     0.46674245
     0.09191760     0.35237121     0.35237121     0.46354675
     0.09433649     0.36084964     0.36084964     0.46027294
     0.09675537     0.36926726     0.36926726     0.45692158
     0.09917426     0.37762266     0.37762266     0.45349322
     0.10159314     0.38591443     0.38591443     0.44998846
     0.10401203     0.39414118     0.39414118     0.44640786
     0.10643091     0.40230151     0.40230151     0.44275205
     0.10884979     0.41039405     0.41039405     0.43902164
     0.11126868     0.41841745     0.41841745     0.43521725
     0.11368756     0.42637034     0.42637034     0.43133953
     0.11610645     0.43425138     0.43425138     0.42738912
     0.11852533     0.44205926     0.44205926     0.42336671
     0.12094422     0.44979265     0.44979265     0.41927295
     0.12336310     0.45745025     0.45745025     0.41510855
     0.12578198     0.46503077     0.46503077     0.41087420
     0.12820087     0.47253293     0.47253293     0.40657062
     0.13061975     0.47995547     0.47995547     0.40219853
     0.13303864     0.48729714     0.48729714     0.39775867
     0.13545752     0.49455669     0.49455669     0.39325179
     0.13787641     0.50173292     0.50173292     0.38867865
     0.14029529     0.50882460     0.50882460     0.38404002
     0.14271418     0.51583055     0.51583055     0.37933667
     0.14513306     0.52274958     0.52274958     0.37456941
     0.14755194     0.52958053     0.52958053     0.36973903
     0.14997083     0.53632224     0.53632224     0.36484635
     0.15238971     0.54297358     0.54297358     0.35989220
     0.15480860     0.54953343     0.54953343     0.35487740
     0.15722748     0.55600069     0.55600069     0.34980280
     0.15964637     0.56237426     0.56237426     0.34466927
     0.16206525     0.56865307     0.56865307     0.33947766
     0.16448413     0.57483606     0.57483606     0.33422884
     0.16690302     0.58092219     0.58092219     0.32892371
     0.16932190     0.58691044     0.58691044     0.32356316
     0.17174079     0.59279979     0.59279979     0.31814808
     0.17415967     0.59858926     0.59858926     0.31267940
     0.17657856     0.60427787     0.60427787     0.30715803
     0.17899744     0.60986465     0.60986465     0.30158490
     0.18141632     0.61534867     0.61534867     0.29596096
     0.18383521     0.62072901     0.62072901     0.29028715
     0.18625409     0.62600475     0.62600475     0.28456443
     0.18867298     0.63117501     0.63117501     0.27879375
     0.19109186     0.63623892     0.63623892     0.27297610
     0.19351075     0.64119563     0.64119563     0.26711245
     0.19592963     0.64604429     0.64604429     0.26120380
     0.19834851     0.65078409     0.65078409     0.25525113
     0.20076740     0.65541424     0.65541424     0.24925545
     0.20318628     0.65993395     0.65993395     0.24321778
     0.20560517     0.66434246     0.66434246     0.23713912
     0.20802405     0.66863903     0.66863903     0.23102050
     0.21044294     0.67282294     0.67282294     0.22486296
     0.21286182     0.67689347     0.67689347     0.21866752
     0.21528071     0.68084995     0.68084995     0.21243525
     0.21769959     0.68469171     0.68469171     0.20616717
     0.22011847     0.68841809     0.68841809     0.19986436
     0.22253736     0.69202848     0.69202848     0.19352787
     0.22495624     0.69552226     0.69552226     0.18715877
     0.22737513     0.69889884     0.69889884     0.18075814
     0.22979401     0.70215766     0.70215766     0.17432704
     0.23221290     0.70529817     0.70529817     0.16786657
     0.23463178     0.70831984     0.70831984     0.16137782
     0.23705066     0.71122215     0.71122215     0.15486188
     0.23946955     0.71400462     0.71400462     0.14831984
     0.24188843     0.71666679     0.71666679     0.14175281
     0.24430732     0.71920819     0.71920819     0.13516189
     0.24672620     0.72162841     0.72162841     0.12854820
     0.24914509     0.72392704     0.72392704     0.12191285
     0.25156397     0.72610368     0.72610368     0.11525696
     0.25398285     0.72815798     0.72815798     0.10858164
     0.25640174     0.73008958     0.73008958     0.10188803
     0.25882062     0.73189816     0.73189816     0.09517726
     0.26123951     0.73358342     0.73358342     0.08845044
     0.26365839     0.73514507     0.73514507     0.08170872
     0.26607728     0.73658284     0.73658284     0.07495323
     0.26849616     0.73789651     0.73789651     0.06818512
     0.27091504     0.73908583     0.73908583     0.06140551
     0.27333393     0.74015062     0.74015062     0.05461556
     0.27575281     0.74109070     0.74109070     0.04781640
     0.27817170     0.74190591     0.74190591     0.04100919
     0.28059058     0.74259610     0.74259610     0.03419507
     0.28300947     0.74316116     0.74316116     0.02737519
     0.28542835     0.74360101     0.74360101     0.02055069
     0.28784723     0.74391555     0.74391555     0.01372273
     0.29026612     0.74410475     0.74410475     0.00689246
     0.29268500     0.74416857     0.74416857     0.00006102
     0.29510389     0.74410699     0.74410699    -0.00677042
     0.29752277     0.74392003     0.74392003    -0.01360072
     0.29994166     0.74360773     0.74360773    -0.02042873
     0.30236054     0.74317012     0.74317012    -0.02725330
     0.30477943     0.74260729     0.74260729    -0.03407328
     0.30719831     0.74191933     0.74191933    -0.04088752
     0.30961719     0.74110636     0.74110636    -0.04769486
     0.31203608     0.74016851     0.74016851    -0.05449417
     0.31445496     0.73910595     0.73910595    -0.06128430
     0.31687385     0.73791884     0.73791884    -0.06806410
     0.31929273     0.73660740     0.73660740    -0.07483243
     0.32171162     0.73517184     0.73517184    -0.08158815
     0.32413050     0.73361240     0.73361240    -0.08833013
     0.32654938     0.73192935     0.73192935    -0.09505722
     0.32896827     0.73012297     0.73012297    -0.10176829
     0.33138715     0.72819356     0.72819356    -0.10846222
     0.33380604     0.72614146     0.72614146    -0.11513787
     0.33622492     0.72396699     0.72396699    -0.12179412
     0.33864381     0.72167054     0.72167054    -0.12842985
     0.34106269     0.71925249     0.71925249    -0.13504394
     0.34348157     0.71671325     0.71671325    -0.14163527
     0.34590046     0.71405324     0.71405324    -0.14820274
     0.34831934     0.71127291     0.71127291    -0.15474523
     0.35073823     0.70837274     0.70837274    -0.16126165
     0.35315711     0.70535320     0.70535320    -0.16775090
     0.35557600     0.70221481     0.70221481    -0.17421188
     0.35799488     0.69895810     0.69895810    -0.18064351
     0.36041376     0.69558361     0.69558361    -0.18704470
     0.36283265     0.69209192     0.69209192    -0.19341437
     0.36525153     0.68848361     0.68848361    -0.19975145
     0.36767042     0.68475929     0.68475929    -0.20605487
     0.37008930     0.68091959     0.68091959    -0.21232358
     0.37250819     0.67696516     0.67696516    -0.21855651
     0.37492707     0.67289665     0.67289665    -0.22475261
     0.37734595     0.66871477     0.66871477    -0.23091084
     0.37976484     0.66442021     0.66442021    -0.23703016
     0.38218372     0.66001369     0.66001369    -0.24310954
     0.38460261     0.65549596     0.65549596    -0.24914796
     0.38702149     0.65086778     0.65086778    -0.25514439
     0.38944038     0.64612992     0.64612992    -0.26109784
     0.39185926     0.64128320     0.64128320    -0.26700729
     0.39427815     0.63632842     0.63632842    -0.27287175
     0.39669703     0.63126642     0.63126642    -0.27869023
     0.39911591     0.62609805     0.62609805    -0.28446175
     0.40153480     0.62082418     0.62082418    -0.29018534
     0.40395368     0.61544570     0.61544570    -0.29586003
     0.40637257     0.60996353     0.60996353    -0.30148488
     0.40879145     0.60437857     0.60437857    -0.30705892
     0.41121034     0.59869178     0.59869178    -0.31258122
     0.41362922     0.59290410     0.59290410    -0.31805085
     0.41604810     0.58701653     0.58701653    -0.32346689
     0.41846699     0.58103004     0.58103004    -0.32882843
     0.42088587     0.57494564     0.57494564    -0.33413456
     0.42330476     0.56876437     0.56876437    -0.33938439
     0.42572364     0.56248726     0.56248726    -0.34457703
     0.42814253     0.55611538     0.55611538    -0.34971161
     0.43056141     0.54964979     0.54964979    -0.35478726
     0.43298029     0.54309158     0.54309158    -0.35980314
     0.43539918     0.53644186     0.53644186    -0.36475838
     0.43781806     0.52970175     0.52970175    -0.36965217
     0.44023695     0.52287239     0.52287239    -0.37448367
     0.44265583     0.51595492     0.51595492    -0.37925206
     0.44507472     0.50895052     0.50895052    -0.38395656
     0.44749360     0.50186036     0.50186036    -0.38859636
     0.44991248     0.49468563     0.49468563    -0.39317067
     0.45233137     0.48742755     0.48742755    -0.39767875
     0.45475025     0.48008734     0.48008734    -0.40211981
     0.45716914     0.47266623     0.47266623    -0.40649311
     0.45958802     0.46516548     0.46516548    -0.41079792
     0.46200691     0.45758635     0.45758635    -0.41503351
     0.46442579     0.44993012     0.44993012    -0.41919917
     0.46684468     0.44219807     0.44219807    -0.42329420
     0.46926356     0.43439152     0.43439152    -0.42731789
     0.47168244     0.42651177     0.42651177    -0.43126959
     0.47410133     0.41856015     0.41856015    -0.43514862
     0.47652021     0.41053800     0.41053800    -0.43895432
     0.47893910     0.40244668     0.40244668    -0.44268606
     0.48135798     0.39428755     0.39428755    -0.44634321
     0.48377687     0.38606198     0.38606198    -0.44992515
     0.48619575     0.37777136     0.37777136    -0.45343128
     0.48861463     0.36941708     0.36941708    -0.45686100
     0.49103352     0.36100056     0.36100056    -0.46021375
     0.49345240     0.35252321     0.35252321    -0.46348895
     0.49587129     0.34398645     0.34398645    -0.46668605
     0.49829017     0.33539174     0.33539174    -0.46980451
     0.50070906     0.32674052     0.32674052    -0.47284381
     0.50312794     0.31803423     0.31803423    -0.47580344
     0.50554682     0.30927436     0.30927436    -0.47868290
     0.50796571     0.30046238     0.30046238    -0.48148169
     0.51038459     0.29159977     0.29159977    -0.48419936
     0.51280348     0.28268802     0.28268802    -0.48683544
     0.51522236     0.27372865     0.27372865    -0.48938949
     0.51764125     0.26472315     0.26472315    -0.49186108
     0.52006013     0.25567304     0.25567304    -0.49424979
     0.52247901     0.24657985     0.24657985    -0.49655522
     0.52489790     0.23744512     0.23744512    -0.49877698
     0.52731678     0.22827037     0.22827037    -0.50091469
     0.52973567     0.21905716     0.21905716    -0.50296800
     0.53215455     0.20980704     0.20980704    -0.50493656
     0.53457344     0.20052157     0.20052157    -0.50682004
     0.53699232     0.19120231     0.19120231    -0.50861812
     0.53941120     0.18185083     0.18185083    -0.51033050
     0.54183009     0.17246871     0.17246871    -0.51195689
     0.54424897     0.16305753     0.16305753    -0.51349702
     0.54666786     0.15361887     0.15361887    -0.51495061
     0.54908674     0.14415433     0.14415433    -0.51631745
     0.55150563     0.13466550     0.13466550    -0.51759728
     0.55392451     0.12515398     0.12515398    -0.51878989
     0.55634340     0.11562137     0.11562137    -0.51989509
     0.55876228     0.10606928     0.10606928    -0.52091269
     0.56118116     0.09649932     0.09649932    -0.52184252
     0.56360005     0.08691309     0.08691309    -0.52268441
     0.56601893     0.07731222     0.07731222    -0.52343824
     0.56843782     0.06769833     0.06769833    -0.52410386
     0.57085670     0.05807302     0.05807302    -0.52468117
     0.57327559     0.04843793     0.04843793    -0.52517008
     0.57569447     0.03879468     0.03879468    -0.52557049
     0.57811335     0.02914489     0.02914489    -0.52588234
     0.58053224     0.01949020     0.01949020    -0.52610559
     0.58295112     0.00983221     0.00983221    -0.52624018
     0.58537001     0.00017257     0.00017257    -0.52628611
     0.58778889    -0.00948709    -0.00948709    -0.52624335
     0.59020778    -0.01914516    -0.01914516    -0.52611192
     0.59262666    -0.02880001    -0.02880001    -0.52589185
     0.59504554    -0.03845000    -0.03845000    -0.52558316
     0.59746443    -0.04809351    -0.04809351    -0.52518591
     0.59988331    -0.05772892    -0.05772892    -0.52470016
     0.60230220    -0.06735460    -0.06735460    -0.52412601
     0.60472108    -0.07696893    -0.07696893    -0.52346354
     0.60713997    -0.08657030    -0.08657030    -0.52271287
     0.60955885    -0.09615707    -0.09615707    -0.52187411
     0.61197773    -0.10572765    -0.10572765    -0.52094743
     0.61439662    -0.11528040    -0.11528040    -0.51993296
     0.61681550    -0.12481374    -0.12481374    -0.51883089
     0.61923439    -0.13432604    -0.13432604    -0.51764139
     0.62165327    -0.14381571    -0.14381571    -0.51636467
     0.62407216    -0.15328114    -0.15328114    -0.51500095
     0.62649104    -0.16272075    -0.16272075    -0.51355044
     0.62890992    -0.17213294    -0.17213294    -0.51201341
     0.63132881    -0.18151613    -0.18151613    -0.51039010
     0.63374769    -0.19086873    -0.19086873    -0.50868079
     0.63616658    -0.20018916    -0.20018916    -0.50688576
     0.63858546    -0.20947587    -0.20947587    -0.50500533
     0.64100435    -0.21872728    -0.21872728    -0.50303980
     0.64342323    -0.22794184    -0.22794184    -0.50098951
     0.64584212    -0.23711798    -0.23711798    -0.49885481
     0.64826100    -0.24625418    -0.24625418    -0.49663604
     0.65067988    -0.25534887    -0.25534887    -0.49433360
     0.65309877    -0.26440055    -0.26440055    -0.49194786
     0.65551765    -0.27340767    -0.27340767    -0.48947923
     0.65793654    -0.28236872    -0.28236872    -0.48692812
     0.66035542    -0.29128219    -0.29128219    -0.48429496
     0.66277431    -0.30014658    -0.30014658    -0.48158020
     0.66519319    -0.30896040    -0.30896040    -0.47878429
     0.66761207    -0.31772216    -0.31772216    -0.47590771
     0.67003096    -0.32643038    -0.32643038    -0.47295094
     0.67244984    -0.33508360    -0.33508360    -0.46991447
     0.67486873    -0.34368036    -0.34368036    -0.46679883
     0.67728761    -0.35221920    -0.35221920    -0.46360453
     0.67970650    -0.36069870    -0.36069870    -0.46033211
     0.68212538    -0.36911742    -0.36911742    -0.45698213
     0.68454426    -0.37747395    -0.37747395    -0.45355514
     0.68696315    -0.38576687    -0.38576687    -0.45005173
     0.68938203    -0.39399479    -0.39399479    -0.44647249
     0.69180092    -0.40215632    -0.40215632    -0.44281802
     0.69421980    -0.41025008    -0.41025008    -0.43908893
     0.69663869    -0.41827472    -0.41827472    -0.43528586
     0.69905757    -0.42622889    -0.42622889    -0.43140944
     0.70147645    -0.43411123    -0.43411123    -0.42746033
     0.70389534    -0.44192042    -0.44192042    -0.42343919
     0.70631422    -0.44965515    -0.44965515    -0.41934671
     0.70873311    -0.45731412    -0.45731412    -0.41518356
     0.71115199    -0.46489603    -0.46489603    -0.41095046
     0.71357088    -0.47239960    -0.47239960    -0.40664811
     0.71598976    -0.47982357    -0.47982357    -0.40227724
     0.71840864    -0.48716669    -0.48716669    -0.39783858
     0.72082753    -0.49442773    -0.49442773    -0.39333289
     0.72324641    -0.50160545    -0.50160545    -0.38876093
     0.72566530    -0.50869866    -0.50869866    -0.38412346
     0.72808418    -0.51570615    -0.51570615    -0.37942126
     0.73050307    -0.52262674    -0.52262674    -0.37465513
     0.73292195    -0.52945927    -0.52945927    -0.36982587
     0.73534084    -0.53620259    -0.53620259    -0.36493430
     0.73775972    -0.54285556    -0.54285556    -0.35998124
