#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.68475496
     0.00241888     0.02148608     0.00000000     0.68441778
     0.00483777     0.04295101     0.00000000     0.68340659
     0.00725665     0.06437363     0.00000000     0.68172237
     0.00967554     0.08573286     0.00000000     0.67936678
     0.01209442     0.10700766     0.00000000     0.67634216
     0.01451331     0.12817708     0.00000000     0.67265146
     0.01693219     0.14922026     0.00000000     0.66829833
     0.01935107     0.17011650     0.00000000     0.66328706
     0.02176996     0.19084520     0.00000000     0.65762258
     0.02418884     0.21138596     0.00000000     0.65131047
     0.02660773     0.23171854     0.00000000     0.64435694
     0.02902661     0.25182292     0.00000000     0.63676885
     0.03144550     0.27167931     0.00000000     0.62855366
     0.03386438     0.29126815     0.00000000     0.61971947
     0.03628326     0.31057014     0.00000000     0.61027497
     0.03870215     0.32956628     0.00000000     0.60022947
     0.04112103     0.34823786     0.00000000     0.58959286
     0.04353992     0.36656650     0.00000000     0.57837562
     0.04595880     0.38453413     0.00000000     0.56658878
     0.04837769     0.40212308     0.00000000     0.55424397
     0.05079657     0.41931601     0.00000000     0.54135333
     0.05321546     0.43609600     0.00000000     0.52792957
     0.05563434     0.45244652     0.00000000     0.51398589
     0.05805322     0.46835146     0.00000000     0.49953604
     0.06047211     0.48379517     0.00000000     0.48459425
     0.06289099     0.49876243     0.00000000     0.46917522
     0.06530988     0.51323851     0.00000000     0.45329414
     0.06772876     0.52720915     0.00000000     0.43696666
     0.07014765     0.54066059     0.00000000     0.42020885
     0.07256653     0.55357958     0.00000000     0.40303721
     0.07498541     0.56595341     0.00000000     0.38546866
     0.07740430     0.57776988     0.00000000     0.36752050
     0.07982318     0.58901736     0.00000000     0.34921040
     0.08224207     0.59968476     0.00000000     0.33055640
     0.08466095     0.60976160     0.00000000     0.31157686
     0.08707984     0.61923794     0.00000000     0.29229048
     0.08949872     0.62810445     0.00000000     0.27271625
     0.09191760     0.63635239     0.00000000     0.25287345
     0.09433649     0.64397366     0.00000000     0.23278162
     0.09675537     0.65096073     0.00000000     0.21246054
     0.09917426     0.65730673     0.00000000     0.19193023
     0.10159314     0.66300541     0.00000000     0.17121090
     0.10401203     0.66805116     0.00000000     0.15032296
     0.10643091     0.67243901     0.00000000     0.12928699
     0.10884979     0.67616464     0.00000000     0.10812369
     0.11126868     0.67922437     0.00000000     0.08685391
     0.11368756     0.68161520     0.00000000     0.06549860
     0.11610645     0.68333477     0.00000000     0.04407879
     0.11852533     0.68438139     0.00000000     0.02261556
     0.12094422     0.68475402     0.00000000     0.00113006
     0.12336310     0.68445231     0.00000000    -0.02035655
     0.12578198     0.68347654     0.00000000    -0.04182311
     0.12820087     0.68182768     0.00000000    -0.06324849
     0.13061975     0.67950734     0.00000000    -0.08461157
     0.13303864     0.67651783     0.00000000    -0.10589133
     0.13545752     0.67286208     0.00000000    -0.12706681
     0.13787641     0.66854368     0.00000000    -0.14811716
     0.14029529     0.66356691     0.00000000    -0.16902163
     0.14271418     0.65793664     0.00000000    -0.18975965
     0.14513306     0.65165844     0.00000000    -0.21031080
     0.14755194     0.64473847     0.00000000    -0.23065483
     0.14997083     0.63718357     0.00000000    -0.25077171
     0.15238971     0.62900116     0.00000000    -0.27064163
     0.15480860     0.62019931     0.00000000    -0.29024502
     0.15722748     0.61078668     0.00000000    -0.30956257
     0.15964637     0.60077254     0.00000000    -0.32857526
     0.16206525     0.59016676     0.00000000    -0.34726437
     0.16448413     0.57897978     0.00000000    -0.36561149
     0.16690302     0.56722261     0.00000000    -0.38359856
     0.16932190     0.55490685     0.00000000    -0.40120786
     0.17174079     0.54204460     0.00000000    -0.41842204
     0.17415967     0.52864855     0.00000000    -0.43522416
     0.17657856     0.51473187     0.00000000    -0.45159766
     0.17899744     0.50030829     0.00000000    -0.46752643
     0.18141632     0.48539200     0.00000000    -0.48299478
     0.18383521     0.46999769     0.00000000    -0.49798747
     0.18625409     0.45414053     0.00000000    -0.51248974
     0.18867298     0.43783612     0.00000000    -0.52648730
     0.19109186     0.42110054     0.00000000    -0.53996638
     0.19351075     0.40395024     0.00000000    -0.55291369
     0.19592963     0.38640214     0.00000000    -0.56531649
     0.19834851     0.36847350     0.00000000    -0.57716257
     0.20076740     0.35018199     0.00000000    -0.58844025
     0.20318628     0.33154562     0.00000000    -0.59913842
     0.20560517     0.31258274     0.00000000    -0.60924657
     0.20802405     0.29331202     0.00000000    -0.61875472
     0.21044294     0.27375245     0.00000000    -0.62765352
     0.21286182     0.25392329     0.00000000    -0.63593421
     0.21528071     0.23384406     0.00000000    -0.64358862
     0.21769959     0.21353454     0.00000000    -0.65060921
     0.22011847     0.19301473     0.00000000    -0.65698909
     0.22253736     0.17230484     0.00000000    -0.66272196
     0.22495624     0.15142526     0.00000000    -0.66780217
     0.22737513     0.13039655     0.00000000    -0.67222473
     0.22979401     0.10923943     0.00000000    -0.67598528
     0.23221290     0.08797473     0.00000000    -0.67908011
     0.23463178     0.06662339     0.00000000    -0.68150618
     0.23705066     0.04520644     0.00000000    -0.68326110
     0.23946955     0.02374498     0.00000000    -0.68434313
     0.24188843     0.00226012     0.00000000    -0.68475123
     0.24430732    -0.01922696    -0.00000000    -0.68448497
