#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.00000000     0.01695195     0.00000000
     0.00483777     0.00000000     0.03390300     0.00000000
     0.00725665     0.00000000     0.05085226     0.00000000
     0.00967554     0.00000000     0.06779882     0.00000000
     0.01209442     0.00000000     0.08474179     0.00000000
     0.01451331     0.00000000     0.10168027     0.00000000
     0.01693219     0.00000000     0.11861336     0.00000000
     0.01935107     0.00000000     0.13554016     0.00000000
     0.02176996     0.00000000     0.15245978     0.00000000
     0.02418884     0.00000000     0.16937133     0.00000000
     0.02660773     0.00000000     0.18627389     0.00000000
     0.02902661     0.00000000     0.20316659     0.00000000
     0.03144550     0.00000000     0.22004852     0.00000000
     0.03386438     0.00000000     0.23691879     0.00000000
     0.03628326     0.00000000     0.25377650     0.00000000
     0.03870215     0.00000000     0.27062077     0.00000000
     0.04112103     0.00000000     0.28745070     0.00000000
     0.04353992     0.00000000     0.30426539     0.00000000
     0.04595880     0.00000000     0.32106396     0.00000000
     0.04837769     0.00000000     0.33784552     0.00000000
     0.05079657     0.00000000     0.35460917     0.00000000
     0.05321546     0.00000000     0.37135403     0.00000000
     0.05563434     0.00000000     0.38807921     0.00000000
     0.05805322     0.00000000     0.40478383     0.00000000
     0.06047211     0.00000000     0.42146700     0.00000000
     0.06289099     0.00000000     0.43812783     0.00000000
     0.06530988     0.00000000     0.45476545     0.00000000
     0.06772876     0.00000000     0.47137897     0.00000000
     0.07014765     0.00000000     0.48796750     0.00000000
     0.07256653     0.00000000     0.50453018     0.00000000
     0.07498541     0.00000000     0.52106613     0.00000000
     0.07740430     0.00000000     0.53757446     0.00000000
     0.07982318     0.00000000     0.55405430     0.00000000
     0.08224207     0.00000000     0.57050479     0.00000000
     0.08466095     0.00000000     0.58692504     0.00000000
     0.08707984     0.00000000     0.60331419     0.00000000
     0.08949872     0.00000000     0.61967137     0.00000000
     0.09191760     0.00000000     0.63599571     0.00000000
     0.09433649     0.00000000     0.65228635     0.00000000
     0.09675537     0.00000000     0.66854243     0.00000000
     0.09917426     0.00000000     0.68476307     0.00000000
     0.10159314     0.00000000     0.70094743     0.00000000
     0.10401203     0.00000000     0.71709465     0.00000000
     0.10643091     0.00000000     0.73320386     0.00000000
     0.10884979     0.00000000     0.74927422     0.00000000
     0.11126868     0.00000000     0.76530488     0.00000000
     0.11368756     0.00000000     0.78129498     0.00000000
     0.11610645     0.00000000     0.79724368     0.00000000
     0.11852533     0.00000000     0.81315013     0.00000000
     0.12094422     0.00000000     0.82901349     0.00000000
     0.12336310     0.00000000     0.84483292     0.00000000
     0.12578198     0.00000000     0.86060758     0.00000000
     0.12820087     0.00000000     0.87633664     0.00000000
     0.13061975     0.00000000     0.89201925     0.00000000
     0.13303864     0.00000000     0.90765460     0.00000000
     0.13545752     0.00000000     0.92324185     0.00000000
     0.13787641     0.00000000     0.93878017     0.00000000
     0.14029529     0.00000000     0.95426875     0.00000000
     0.14271418     0.00000000     0.96970676     0.00000000
     0.14513306     0.00000000     0.98509338     0.00000000
     0.14755194     0.00000000     1.00042780     0.00000000
     0.14997083     0.00000000     1.01570921     0.00000000
     0.15238971     0.00000000     1.03093679     0.00000000
     0.15480860     0.00000000     1.04610974     0.00000000
     0.15722748     0.00000000     1.06122726     0.00000000
     0.15964637     0.00000000     1.07628854     0.00000000
     0.16206525     0.00000000     1.09129278     0.00000000
     0.16448413     0.00000000     1.10623920     0.00000000
     0.16690302     0.00000000     1.12112699     0.00000000
     0.16932190     0.00000000     1.13595537     0.00000000
     0.17174079     0.00000000     1.15072356     0.00000000
     0.17415967     0.00000000     1.16543077     0.00000000
     0.17657856     0.00000000     1.18007622     0.00000000
     0.17899744     0.00000000     1.19465913     0.00000000
     0.18141632     0.00000000     1.20917874     0.00000000
     0.18383521     0.00000000     1.22363427     0.00000000
     0.18625409     0.00000000     1.23802496     0.00000000
     0.18867298     0.00000000     1.25235004     0.00000000
     0.19109186     0.00000000     1.26660876     0.00000000
     0.19351075     0.00000000     1.28080036     0.00000000
     0.19592963     0.00000000     1.29492409     0.00000000
     0.19834851     0.00000000     1.30897920     0.00000000
     0.20076740     0.00000000     1.32296494     0.00000000
     0.20318628     0.00000000     1.33688057     0.00000000
     0.20560517     0.00000000     1.35072537     0.00000000
     0.20802405     0.00000000     1.36449858     0.00000000
     0.21044294     0.00000000     1.37819949     0.00000000
     0.21286182     0.00000000     1.39182736     0.00000000
     0.21528071     0.00000000     1.40538148     0.00000000
     0.21769959     0.00000000     1.41886113     0.00000000
     0.22011847     0.00000000     1.43226558     0.00000000
     0.22253736     0.00000000     1.44559414     0.00000000
