#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     1.58488204
     0.00241888     0.07585754     0.00000000     1.58306561
     0.00483777     0.15154119     0.00000000     1.57762047
     0.00725665     0.22687749     0.00000000     1.56855911
     0.00967554     0.30169373     0.00000000     1.55590231
     0.01209442     0.37581843     0.00000000     1.53967906
     0.01451331     0.44908168     0.00000000     1.51992655
     0.01693219     0.52131555     0.00000000     1.49669008
     0.01935107     0.59235446     0.00000000     1.47002289
     0.02176996     0.66203557     0.00000000     1.43998611
     0.02418884     0.73019916     0.00000000     1.40664860
     0.02660773     0.79668899     0.00000000     1.37008676
     0.02902661     0.86135265     0.00000000     1.33038442
     0.03144550     0.92404192     0.00000000     1.28763256
     0.03386438     0.98461310     0.00000000     1.24192920
     0.03628326     1.04292735     0.00000000     1.19337908
     0.03870215     1.09885100     0.00000000     1.14209351
     0.04112103     1.15225586     0.00000000     1.08819002
     0.04353992     1.20301952     0.00000000     1.03179218
     0.04595880     1.25102563     0.00000000     0.97302928
     0.04837769     1.29616413     0.00000000     0.91203599
     0.05079657     1.33833156     0.00000000     0.84895213
     0.05321546     1.37743127     0.00000000     0.78392231
     0.05563434     1.41337363     0.00000000     0.71709558
     0.05805322     1.44607626     0.00000000     0.64862512
     0.06047211     1.47546419     0.00000000     0.57866789
     0.06289099     1.50147006     0.00000000     0.50738423
     0.06530988     1.52403426     0.00000000     0.43493754
     0.06772876     1.54310507     0.00000000     0.36149389
     0.07014765     1.55863877     0.00000000     0.28722163
     0.07256653     1.57059977     0.00000000     0.21229100
     0.07498541     1.57896063     0.00000000     0.13687375
     0.07740430     1.58370220     0.00000000     0.06114276
     0.07982318     1.58481361     0.00000000    -0.01472838
     0.08224207     1.58229230     0.00000000    -0.09056576
     0.08466095     1.57614407     0.00000000    -0.16619555
     0.08707984     1.56638300     0.00000000    -0.24144438
     0.08949872     1.55303147     0.00000000    -0.31613978
     0.09191760     1.53612007     0.00000000    -0.39011051
     0.09433649     1.51568759     0.00000000    -0.46318704
     0.09675537     1.49178084     0.00000000    -0.53520185
     0.09917426     1.46445463     0.00000000    -0.60598987
     0.10159314     1.43377160     0.00000000    -0.67538884
