#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     1.55908146
     0.00241888     0.01496497     0.01496497     1.55904554
     0.00483777     0.02992925     0.02992925     1.55893777
     0.00725665     0.04489215     0.04489215     1.55875817
     0.00967554     0.05985298     0.05985298     1.55850674
     0.01209442     0.07481105     0.07481105     1.55818349
     0.01451331     0.08976567     0.08976567     1.55778844
     0.01693219     0.10471616     0.10471616     1.55732161
     0.01935107     0.11966183     0.11966183     1.55678301
     0.02176996     0.13460198     0.13460198     1.55617268
     0.02418884     0.14953592     0.14953592     1.55549064
     0.02660773     0.16446298     0.16446298     1.55473691
     0.02902661     0.17938246     0.17938246     1.55391155
     0.03144550     0.19429367     0.19429367     1.55301458
     0.03386438     0.20919592     0.20919592     1.55204604
     0.03628326     0.22408854     0.22408854     1.55100599
     0.03870215     0.23897083     0.23897083     1.54989446
     0.04112103     0.25384211     0.25384211     1.54871151
     0.04353992     0.26870170     0.26870170     1.54745720
     0.04595880     0.28354890     0.28354890     1.54613158
     0.04837769     0.29838303     0.29838303     1.54473471
     0.05079657     0.31320342     0.31320342     1.54326666
     0.05321546     0.32800937     0.32800937     1.54172750
     0.05563434     0.34280021     0.34280021     1.54011729
     0.05805322     0.35757525     0.35757525     1.53843611
     0.06047211     0.37233381     0.37233381     1.53668403
     0.06289099     0.38707522     0.38707522     1.53486115
     0.06530988     0.40179879     0.40179879     1.53296754
     0.06772876     0.41650384     0.41650384     1.53100329
     0.07014765     0.43118970     0.43118970     1.52896849
     0.07256653     0.44585569     0.44585569     1.52686323
     0.07498541     0.46050114     0.46050114     1.52468761
     0.07740430     0.47512536     0.47512536     1.52244174
     0.07982318     0.48972770     0.48972770     1.52012571
     0.08224207     0.50430746     0.50430746     1.51773963
     0.08466095     0.51886399     0.51886399     1.51528361
     0.08707984     0.53339660     0.53339660     1.51275776
     0.08949872     0.54790464     0.54790464     1.51016221
     0.09191760     0.56238743     0.56238743     1.50749707
     0.09433649     0.57684430     0.57684430     1.50476246
     0.09675537     0.59127459     0.59127459     1.50195851
     0.09917426     0.60567764     0.60567764     1.49908535
     0.10159314     0.62005277     0.62005277     1.49614311
     0.10401203     0.63439934     0.63439934     1.49313192
     0.10643091     0.64871667     0.64871667     1.49005194
     0.10884979     0.66300410     0.66300410     1.48690328
     0.11126868     0.67726099     0.67726099     1.48368612
     0.11368756     0.69148666     0.69148666     1.48040058
     0.11610645     0.70568047     0.70568047     1.47704682
     0.11852533     0.71984177     0.71984177     1.47362500
     0.12094422     0.73396989     0.73396989     1.47013527
     0.12336310     0.74806419     0.74806419     1.46657780
     0.12578198     0.76212402     0.76212402     1.46295275
     0.12820087     0.77614873     0.77614873     1.45926029
     0.13061975     0.79013767     0.79013767     1.45550058
     0.13303864     0.80409020     0.80409020     1.45167379
     0.13545752     0.81800568     0.81800568     1.44778012
     0.13787641     0.83188347     0.83188347     1.44381973
     0.14029529     0.84572292     0.84572292     1.43979281
     0.14271418     0.85952340     0.85952340     1.43569954
     0.14513306     0.87328428     0.87328428     1.43154011
     0.14755194     0.88700491     0.88700491     1.42731472
     0.14997083     0.90068466     0.90068466     1.42302355
     0.15238971     0.91432292     0.91432292     1.41866681
     0.15480860     0.92791904     0.92791904     1.41424470
     0.15722748     0.94147240     0.94147240     1.40975742
     0.15964637     0.95498238     0.95498238     1.40520517
     0.16206525     0.96844835     0.96844835     1.40058817
     0.16448413     0.98186969     0.98186969     1.39590663
     0.16690302     0.99524579     0.99524579     1.39116077
     0.16932190     1.00857603     1.00857603     1.38635080
     0.17174079     1.02185979     1.02185979     1.38147695
     0.17415967     1.03509646     1.03509646     1.37653944
     0.17657856     1.04828544     1.04828544     1.37153849
     0.17899744     1.06142611     1.06142611     1.36647434
     0.18141632     1.07451786     1.07451786     1.36134723
     0.18383521     1.08756011     1.08756011     1.35615738
     0.18625409     1.10055223     1.10055223     1.35090504
     0.18867298     1.11349365     1.11349365     1.34559045
     0.19109186     1.12638375     1.12638375     1.34021386
     0.19351075     1.13922195     1.13922195     1.33477550
     0.19592963     1.15200765     1.15200765     1.32927564
     0.19834851     1.16474026     1.16474026     1.32371452
     0.20076740     1.17741921     1.17741921     1.31809241
     0.20318628     1.19004389     1.19004389     1.31240956
     0.20560517     1.20261374     1.20261374     1.30666623
     0.20802405     1.21512817     1.21512817     1.30086269
     0.21044294     1.22758661     1.22758661     1.29499920
     0.21286182     1.23998848     1.23998848     1.28907604
     0.21528071     1.25233321     1.25233321     1.28309348
     0.21769959     1.26462023     1.26462023     1.27705179
     0.22011847     1.27684898     1.27684898     1.27095125
     0.22253736     1.28901889     1.28901889     1.26479215
     0.22495624     1.30112940     1.30112940     1.25857476
     0.22737513     1.31317995     1.31317995     1.25229938
     0.22979401     1.32516999     1.32516999     1.24596629
     0.23221290     1.33709896     1.33709896     1.23957579
     0.23463178     1.34896632     1.34896632     1.23312816
     0.23705066     1.36077152     1.36077152     1.22662371
     0.23946955     1.37251401     1.37251401     1.22006274
     0.24188843     1.38419326     1.38419326     1.21344555
     0.24430732     1.39580872     1.39580872     1.20677244
     0.24672620     1.40735986     1.40735986     1.20004372
     0.24914509     1.41884615     1.41884615     1.19325970
     0.25156397     1.43026706     1.43026706     1.18642070
     0.25398285     1.44162206     1.44162206     1.17952702
     0.25640174     1.45291063     1.45291063     1.17257899
     0.25882062     1.46413225     1.46413225     1.16557693
     0.26123951     1.47528640     1.47528640     1.15852116
     0.26365839     1.48637256     1.48637256     1.15141200
