#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     1.21544232
     0.00241888     0.04486540     0.00000000     1.21461398
     0.00483777     0.08966964     0.00000000     1.21213010
     0.00725665     0.13435166     0.00000000     1.20799406
     0.00967554     0.17885056     0.00000000     1.20221150
     0.01209442     0.22310568     0.00000000     1.19479031
     0.01451331     0.26705671     0.00000000     1.18574059
     0.01693219     0.31064372     0.00000000     1.17507468
     0.01935107     0.35380733     0.00000000     1.16280712
     0.02176996     0.39648869     0.00000000     1.14895463
     0.02418884     0.43862963     0.00000000     1.13353609
     0.02660773     0.48017270     0.00000000     1.11657252
     0.02902661     0.52106130     0.00000000     1.09808704
     0.03144550     0.56123967     0.00000000     1.07810484
     0.03386438     0.60065306     0.00000000     1.05665317
     0.03628326     0.63924775     0.00000000     1.03376125
     0.03870215     0.67697114     0.00000000     1.00946030
     0.04112103     0.71377179     0.00000000     0.98378344
     0.04353992     0.74959957     0.00000000     0.95676565
     0.04595880     0.78440562     0.00000000     0.92844378
     0.04837769     0.81814251     0.00000000     0.89885641
     0.05079657     0.85076426     0.00000000     0.86804389
     0.05321546     0.88222640     0.00000000     0.83604821
     0.05563434     0.91248604     0.00000000     0.80291297
     0.05805322     0.94150195     0.00000000     0.76868335
     0.06047211     0.96923457     0.00000000     0.73340600
     0.06289099     0.99564611     0.00000000     0.69712900
     0.06530988     1.02070056     0.00000000     0.65990180
     0.06772876     1.04436378     0.00000000     0.62177514
     0.07014765     1.06660350     0.00000000     0.58280099
     0.07256653     1.08738943     0.00000000     0.54303247
     0.07498541     1.10669321     0.00000000     0.50252378
     0.07740430     1.12448856     0.00000000     0.46133015
     0.07982318     1.14075120     0.00000000     0.41950771
     0.08224207     1.15545898     0.00000000     0.37711347
     0.08466095     1.16859184     0.00000000     0.33420522
     0.08707984     1.18013189     0.00000000     0.29084145
     0.08949872     1.19006339     0.00000000     0.24708125
     0.09191760     1.19837282     0.00000000     0.20298427
     0.09433649     1.20504883     0.00000000     0.15861062
     0.09675537     1.21008235     0.00000000     0.11402078
     0.09917426     1.21346649     0.00000000     0.06927553
     0.10159314     1.21519666     0.00000000     0.02443586
     0.10401203     1.21527048     0.00000000    -0.02043713
     0.10643091     1.21368787     0.00000000    -0.06528225
     0.10884979     1.21045098     0.00000000    -0.11003840
     0.11126868     1.20556422     0.00000000    -0.15464455
     0.11368756     1.19903425     0.00000000    -0.19903993
     0.11610645     1.19086997     0.00000000    -0.24316401
     0.11852533     1.18108251     0.00000000    -0.28695665
     0.12094422     1.16968522     0.00000000    -0.33035817
     0.12336310     1.15669361     0.00000000    -0.37330940
     0.12578198     1.14212541     0.00000000    -0.41575180
     0.12820087     1.12600048     0.00000000    -0.45762753
     0.13061975     1.10834078     0.00000000    -0.49887949
     0.13303864     1.08917038     0.00000000    -0.53945148
     0.13545752     1.06851543     0.00000000    -0.57928818
     0.13787641     1.04640407     0.00000000    -0.61833530
     0.14029529     1.02286644     0.00000000    -0.65653962
     0.14271418     0.99793462     0.00000000    -0.69384906
     0.14513306     0.97164260     0.00000000    -0.73021277
     0.14755194     0.94402620     0.00000000    -0.76558118
     0.14997083     0.91512308     0.00000000    -0.79990610
     0.15238971     0.88497263     0.00000000    -0.83314072
     0.15480860     0.85361595     0.00000000    -0.86523976
     0.15722748     0.82109577     0.00000000    -0.89615945
     0.15964637     0.78745641     0.00000000    -0.92585767
     0.16206525     0.75274374     0.00000000    -0.95429392
     0.16448413     0.71700506     0.00000000    -0.98142945
     0.16690302     0.68028910     0.00000000    -1.00722727
     0.16932190     0.64264588     0.00000000    -1.03165222
     0.17174079     0.60412672     0.00000000    -1.05467100
     0.17415967     0.56478413     0.00000000    -1.07625225
     0.17657856     0.52467172     0.00000000    -1.09636655
     0.17899744     0.48384418     0.00000000    -1.11498647
     0.18141632     0.44235715     0.00000000    -1.13208665
     0.18383521     0.40026717     0.00000000    -1.14764377
     0.18625409     0.35763163     0.00000000    -1.16163662
     0.18867298     0.31450862     0.00000000    -1.17404615
     0.19109186     0.27095693     0.00000000    -1.18485542
     0.19351075     0.22703592     0.00000000    -1.19404971
     0.19592963     0.18280546     0.00000000    -1.20161649
     0.19834851     0.13832583     0.00000000    -1.20754544
     0.20076740     0.09365766     0.00000000    -1.21182848
     0.20318628     0.04886183     0.00000000    -1.21445977
     0.20560517     0.00399941     0.00000000    -1.21543574
     0.20802405    -0.04086847    -0.00000000    -1.21475503
     0.21044294    -0.08568065    -0.00000000    -1.21241860
     0.21286182    -0.13037604    -0.00000000    -1.20842961
     0.21528071    -0.17489372    -0.00000000    -1.20279350
     0.21769959    -0.21917302    -0.00000000    -1.19551797
     0.22011847    -0.26315359    -0.00000000    -1.18661292
     0.22253736    -0.30677547    -0.00000000    -1.17609049
     0.22495624    -0.34997921    -0.00000000    -1.16396502
     0.22737513    -0.39270592    -0.00000000    -1.15025305
     0.22979401    -0.43489736    -0.00000000    -1.13497326
     0.23221290    -0.47649603    -0.00000000    -1.11814648
     0.23463178    -0.51744523    -0.00000000    -1.09979565
     0.23705066    -0.55768913    -0.00000000    -1.07994576
     0.23946955    -0.59717290    -0.00000000    -1.05862389
     0.24188843    -0.63584271    -0.00000000    -1.03585910
     0.24430732    -0.67364585    -0.00000000    -1.01168241
     0.24672620    -0.71053080    -0.00000000    -0.98612677
     0.24914509    -0.74644728    -0.00000000    -0.95922703
     0.25156397    -0.78134633    -0.00000000    -0.93101983
     0.25398285    -0.81518040    -0.00000000    -0.90154364
     0.25640174    -0.84790336    -0.00000000    -0.87083863
     0.25882062    -0.87947061    -0.00000000    -0.83894664
     0.26123951    -0.90983912    -0.00000000    -0.80591116
     0.26365839    -0.93896751    -0.00000000    -0.77177720
     0.26607728    -0.96681606    -0.00000000    -0.73659129
     0.26849616    -0.99334682    -0.00000000    -0.70040140
     0.27091504    -1.01852363    -0.00000000    -0.66325684
     0.27333393    -1.04231217    -0.00000000    -0.62520825
     0.27575281    -1.06468002    -0.00000000    -0.58630749
     0.27817170    -1.08559669    -0.00000000    -0.54660758
     0.28059058    -1.10503367    -0.00000000    -0.50616263
     0.28300947    -1.12296447    -0.00000000    -0.46502777
     0.28542835    -1.13936464    -0.00000000    -0.42325907
     0.28784723    -1.15421183    -0.00000000    -0.38091346
     0.29026612    -1.16748581    -0.00000000    -0.33804866
     0.29268500    -1.17916849    -0.00000000    -0.29472309
     0.29510389    -1.18924393    -0.00000000    -0.25099581
     0.29752277    -1.19769841    -0.00000000    -0.20692641
     0.29994166    -1.20452040    -0.00000000    -0.16257497
     0.30236054    -1.20970061    -0.00000000    -0.11800193
     0.30477943    -1.21323197    -0.00000000    -0.07326806
     0.30719831    -1.21510967    -0.00000000    -0.02843432
     0.30961719    -1.21533115     0.00000000     0.01643817
     0.31203608    -1.21389611     0.00000000     0.06128826
     0.31445496    -1.21080651     0.00000000     0.10605482
     0.31687385    -1.20606655     0.00000000     0.15067682
     0.31929273    -1.19968270     0.00000000     0.19509344
     0.32171162    -1.19166365     0.00000000     0.23924414
     0.32413050    -1.18202035     0.00000000     0.28306876
     0.32654938    -1.17076592     0.00000000     0.32650754
     0.32896827    -1.15791572     0.00000000     0.36950129
     0.33138715    -1.14348726     0.00000000     0.41199139
     0.33380604    -1.12750020     0.00000000     0.45391995
     0.33622492    -1.10997633     0.00000000     0.49522980
     0.33864381    -1.09093955     0.00000000     0.53586465
     0.34106269    -1.07041579     0.00000000     0.57576910
     0.34348157    -1.04843303     0.00000000     0.61488877
     0.34590046    -1.02502124     0.00000000     0.65317033
     0.34831934    -1.00021232     0.00000000     0.69056161
     0.35073823    -0.97404010     0.00000000     0.72701163
     0.35315711    -0.94654023     0.00000000     0.76247073
     0.35557600    -0.91775022     0.00000000     0.79689056
     0.35799488    -0.88770929     0.00000000     0.83022421
     0.36041376    -0.85645839     0.00000000     0.86242625
     0.36283265    -0.82404013     0.00000000     0.89345279
     0.36525153    -0.79049868     0.00000000     0.92326153
     0.36767042    -0.75587976     0.00000000     0.95181185
     0.37008930    -0.72023057     0.00000000     0.97906483
