#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.17631282
     0.00241888     0.00567573     0.00567573     0.17626712
     0.00483777     0.01134852     0.01134852     0.17613005
     0.00725665     0.01701542     0.01701542     0.17590169
     0.00967554     0.02267350     0.02267350     0.17558214
     0.01209442     0.02831984     0.02831984     0.17517158
     0.01451331     0.03395149     0.03395149     0.17467021
     0.01693219     0.03956554     0.03956554     0.17407831
     0.01935107     0.04515908     0.04515908     0.17339616
     0.02176996     0.05072922     0.05072922     0.17262414
     0.02418884     0.05627305     0.05627305     0.17176263
     0.02660773     0.06178772     0.06178772     0.17081209
     0.02902661     0.06727036     0.06727036     0.16977301
     0.03144550     0.07271813     0.07271813     0.16864592
     0.03386438     0.07812821     0.07812821     0.16743141
     0.03628326     0.08349778     0.08349778     0.16613012
     0.03870215     0.08882408     0.08882408     0.16474271
     0.04112103     0.09410433     0.09410433     0.16326990
     0.04353992     0.09933580     0.09933580     0.16171245
     0.04595880     0.10451578     0.10451578     0.16007119
     0.04837769     0.10964158     0.10964158     0.15834695
     0.05079657     0.11471055     0.11471055     0.15654062
     0.05321546     0.11972006     0.11972006     0.15465315
     0.05563434     0.12466750     0.12466750     0.15268552
     0.05805322     0.12955033     0.12955033     0.15063874
     0.06047211     0.13436600     0.13436600     0.14851387
     0.06289099     0.13911202     0.13911202     0.14631202
     0.06530988     0.14378593     0.14378593     0.14403433
     0.06772876     0.14838531     0.14838531     0.14168198
     0.07014765     0.15290777     0.15290777     0.13925618
     0.07256653     0.15735097     0.15735097     0.13675820
     0.07498541     0.16171261     0.16171261     0.13418933
     0.07740430     0.16599041     0.16599041     0.13155090
     0.07982318     0.17018218     0.17018218     0.12884427
     0.08224207     0.17428573     0.17428573     0.12607086
     0.08466095     0.17829894     0.17829894     0.12323210
     0.08707984     0.18221972     0.18221972     0.12032947
     0.08949872     0.18604605     0.18604605     0.11736445
     0.09191760     0.18977594     0.18977594     0.11433860
     0.09433649     0.19340745     0.19340745     0.11125348
     0.09675537     0.19693871     0.19693871     0.10811070
     0.09917426     0.20036789     0.20036789     0.10491187
     0.10159314     0.20369320     0.20369320     0.10165866
     0.10401203     0.20691292     0.20691292     0.09835275
     0.10643091     0.21002539     0.21002539     0.09499586
     0.10884979     0.21302899     0.21302899     0.09158973
     0.11126868     0.21592217     0.21592217     0.08813612
     0.11368756     0.21870342     0.21870342     0.08463682
     0.11610645     0.22137130     0.22137130     0.08109366
     0.11852533     0.22392443     0.22392443     0.07750845
     0.12094422     0.22636149     0.22636149     0.07388307
     0.12336310     0.22868121     0.22868121     0.07021939
     0.12578198     0.23088238     0.23088238     0.06651932
     0.12820087     0.23296388     0.23296388     0.06278476
     0.13061975     0.23492462     0.23492462     0.05901765
     0.13303864     0.23676359     0.23676359     0.05521996
     0.13545752     0.23847982     0.23847982     0.05139364
     0.13787641     0.24007244     0.24007244     0.04754067
     0.14029529     0.24154061     0.24154061     0.04366307
     0.14271418     0.24288358     0.24288358     0.03976283
     0.14513306     0.24410064     0.24410064     0.03584198
     0.14755194     0.24519117     0.24519117     0.03190256
     0.14997083     0.24615461     0.24615461     0.02794659
     0.15238971     0.24699044     0.24699044     0.02397614
     0.15480860     0.24769825     0.24769825     0.01999326
     0.15722748     0.24827766     0.24827766     0.01600001
     0.15964637     0.24872837     0.24872837     0.01199848
     0.16206525     0.24905015     0.24905015     0.00799072
     0.16448413     0.24924283     0.24924283     0.00397882
     0.16690302     0.24930632     0.24930632    -0.00003514
     0.16932190     0.24924057     0.24924057    -0.00404908
     0.17174079     0.24904563     0.24904563    -0.00806093
     0.17415967     0.24872159     0.24872159    -0.01206860
