#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.00000000     0.00000000     0.02470926
     0.00483777     0.00000000     0.00000000     0.04940739
     0.00725665     0.00000000     0.00000000     0.07408329
     0.00967554     0.00000000     0.00000000     0.09872586
     0.01209442     0.00000000     0.00000000     0.12332399
     0.01451331     0.00000000     0.00000000     0.14786663
     0.01693219     0.00000000     0.00000000     0.17234272
     0.01935107     0.00000000     0.00000000     0.19674126
     0.02176996     0.00000000     0.00000000     0.22105126
     0.02418884     0.00000000     0.00000000     0.24526178
     0.02660773     0.00000000     0.00000000     0.26936193
     0.02902661     0.00000000     0.00000000     0.29334087
     0.03144550     0.00000000     0.00000000     0.31718779
     0.03386438     0.00000000     0.00000000     0.34089197
     0.03628326     0.00000000     0.00000000     0.36444275
     0.03870215     0.00000000     0.00000000     0.38782952
     0.04112103     0.00000000     0.00000000     0.41104176
     0.04353992     0.00000000     0.00000000     0.43406902
     0.04595880     0.00000000     0.00000000     0.45690095
     0.04837769     0.00000000     0.00000000     0.47952726
     0.05079657     0.00000000     0.00000000     0.50193777
     0.05321546     0.00000000     0.00000000     0.52412241
     0.05563434     0.00000000     0.00000000     0.54607118
     0.05805322     0.00000000     0.00000000     0.56777420
     0.06047211     0.00000000     0.00000000     0.58922172
     0.06289099     0.00000000     0.00000000     0.61040408
     0.06530988     0.00000000     0.00000000     0.63131174
     0.06772876     0.00000000     0.00000000     0.65193531
     0.07014765     0.00000000     0.00000000     0.67226549
     0.07256653     0.00000000     0.00000000     0.69229314
     0.07498541     0.00000000     0.00000000     0.71200924
     0.07740430     0.00000000     0.00000000     0.73140493
     0.07982318     0.00000000     0.00000000     0.75047147
     0.08224207     0.00000000     0.00000000     0.76920029
     0.08466095     0.00000000     0.00000000     0.78758295
     0.08707984     0.00000000     0.00000000     0.80561119
     0.08949872     0.00000000     0.00000000     0.82327688
     0.09191760     0.00000000     0.00000000     0.84057209
     0.09433649     0.00000000     0.00000000     0.85748902
     0.09675537     0.00000000     0.00000000     0.87402007
     0.09917426     0.00000000     0.00000000     0.89015779
     0.10159314     0.00000000     0.00000000     0.90589493
     0.10401203     0.00000000     0.00000000     0.92122440
     0.10643091     0.00000000     0.00000000     0.93613929
     0.10884979     0.00000000     0.00000000     0.95063291
     0.11126868     0.00000000     0.00000000     0.96469873
     0.11368756     0.00000000     0.00000000     0.97833042
     0.11610645     0.00000000     0.00000000     0.99152184
     0.11852533     0.00000000     0.00000000     1.00426705
     0.12094422     0.00000000     0.00000000     1.01656033
     0.12336310     0.00000000     0.00000000     1.02839614
     0.12578198     0.00000000     0.00000000     1.03976915
     0.12820087     0.00000000     0.00000000     1.05067424
     0.13061975     0.00000000     0.00000000     1.06110651
     0.13303864     0.00000000     0.00000000     1.07106127
     0.13545752     0.00000000     0.00000000     1.08053403
     0.13787641     0.00000000     0.00000000     1.08952053
     0.14029529     0.00000000     0.00000000     1.09801672
     0.14271418     0.00000000     0.00000000     1.10601879
     0.14513306     0.00000000     0.00000000     1.11352313
     0.14755194     0.00000000     0.00000000     1.12052636
     0.14997083     0.00000000     0.00000000     1.12702534
     0.15238971     0.00000000     0.00000000     1.13301713
     0.15480860     0.00000000     0.00000000     1.13849905
     0.15722748     0.00000000     0.00000000     1.14346862
     0.15964637     0.00000000     0.00000000     1.14792360
     0.16206525     0.00000000     0.00000000     1.15186201
     0.16448413     0.00000000     0.00000000     1.15528205
     0.16690302     0.00000000     0.00000000     1.15818220
     0.16932190     0.00000000     0.00000000     1.16056114
     0.17174079     0.00000000     0.00000000     1.16241781
     0.17415967     0.00000000     0.00000000     1.16375137
     0.17657856     0.00000000     0.00000000     1.16456122
     0.17899744     0.00000000     0.00000000     1.16484699
     0.18141632     0.00000000     0.00000000     1.16460857
     0.18383521     0.00000000     0.00000000     1.16384605
     0.18625409     0.00000000     0.00000000     1.16255978
     0.18867298     0.00000000     0.00000000     1.16075033
     0.19109186     0.00000000     0.00000000     1.15841853
     0.19351075     0.00000000     0.00000000     1.15556541
     0.19592963     0.00000000     0.00000000     1.15219227
     0.19834851     0.00000000     0.00000000     1.14830063
     0.20076740     0.00000000     0.00000000     1.14389223
     0.20318628     0.00000000     0.00000000     1.13896905
     0.20560517     0.00000000     0.00000000     1.13353332
     0.20802405     0.00000000     0.00000000     1.12758748
     0.21044294     0.00000000     0.00000000     1.12113420
     0.21286182     0.00000000     0.00000000     1.11417639
     0.21528071     0.00000000     0.00000000     1.10671719
     0.21769959     0.00000000     0.00000000     1.09875994
