#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.00000000     0.00000000     0.04276393
     0.00483777     0.00000000     0.00000000     0.08548752
     0.00725665     0.00000000     0.00000000     0.12813048
     0.00967554     0.00000000     0.00000000     0.17065259
     0.01209442     0.00000000     0.00000000     0.21301373
     0.01451331     0.00000000     0.00000000     0.25517395
     0.01693219     0.00000000     0.00000000     0.29709349
     0.01935107     0.00000000     0.00000000     0.33873280
     0.02176996     0.00000000     0.00000000     0.38005262
     0.02418884     0.00000000     0.00000000     0.42101396
     0.02660773     0.00000000     0.00000000     0.46157819
     0.02902661     0.00000000     0.00000000     0.50170705
     0.03144550     0.00000000     0.00000000     0.54136270
     0.03386438     0.00000000     0.00000000     0.58050772
     0.03628326     0.00000000     0.00000000     0.61910519
     0.03870215     0.00000000     0.00000000     0.65711872
     0.04112103     0.00000000     0.00000000     0.69451243
     0.04353992     0.00000000     0.00000000     0.73125107
     0.04595880     0.00000000     0.00000000     0.76729998
     0.04837769     0.00000000     0.00000000     0.80262515
     0.05079657     0.00000000     0.00000000     0.83719328
     0.05321546     0.00000000     0.00000000     0.87097175
     0.05563434     0.00000000     0.00000000     0.90392870
     0.05805322     0.00000000     0.00000000     0.93603305
     0.06047211     0.00000000     0.00000000     0.96725451
     0.06289099     0.00000000     0.00000000     0.99756364
     0.06530988     0.00000000     0.00000000     1.02693185
     0.06772876     0.00000000     0.00000000     1.05533144
     0.07014765     0.00000000     0.00000000     1.08273562
     0.07256653     0.00000000     0.00000000     1.10911854
     0.07498541     0.00000000     0.00000000     1.13445532
     0.07740430     0.00000000     0.00000000     1.15872206
     0.07982318     0.00000000     0.00000000     1.18189587
     0.08224207     0.00000000     0.00000000     1.20395490
     0.08466095     0.00000000     0.00000000     1.22487833
     0.08707984     0.00000000     0.00000000     1.24464643
     0.08949872     0.00000000     0.00000000     1.26324056
     0.09191760     0.00000000     0.00000000     1.28064318
     0.09433649     0.00000000     0.00000000     1.29683786
     0.09675537     0.00000000     0.00000000     1.31180935
     0.09917426     0.00000000     0.00000000     1.32554351
     0.10159314     0.00000000     0.00000000     1.33802740
     0.10401203     0.00000000     0.00000000     1.34924923
     0.10643091     0.00000000     0.00000000     1.35919842
     0.10884979     0.00000000     0.00000000     1.36786560
     0.11126868     0.00000000     0.00000000     1.37524257
     0.11368756     0.00000000     0.00000000     1.38132239
     0.11610645     0.00000000     0.00000000     1.38609932
     0.11852533     0.00000000     0.00000000     1.38956886
     0.12094422     0.00000000     0.00000000     1.39172772
     0.12336310     0.00000000     0.00000000     1.39257388
     0.12578198     0.00000000     0.00000000     1.39210655
     0.12820087     0.00000000     0.00000000     1.39032614
     0.13061975     0.00000000     0.00000000     1.38723436
     0.13303864     0.00000000     0.00000000     1.38283411
     0.13545752     0.00000000     0.00000000     1.37712955
     0.13787641     0.00000000     0.00000000     1.37012605
     0.14029529     0.00000000     0.00000000     1.36183022
     0.14271418     0.00000000     0.00000000     1.35224988
     0.14513306     0.00000000     0.00000000     1.34139408
     0.14755194     0.00000000     0.00000000     1.32927305
     0.14997083     0.00000000     0.00000000     1.31589823
     0.15238971     0.00000000     0.00000000     1.30128222
     0.15480860     0.00000000     0.00000000     1.28543882
     0.15722748     0.00000000     0.00000000     1.26838297
     0.15964637     0.00000000     0.00000000     1.25013076
     0.16206525     0.00000000     0.00000000     1.23069939
     0.16448413     0.00000000     0.00000000     1.21010721
     0.16690302     0.00000000     0.00000000     1.18837364
     0.16932190     0.00000000     0.00000000     1.16551916
     0.17174079     0.00000000     0.00000000     1.14156535
     0.17415967     0.00000000     0.00000000     1.11653479
     0.17657856     0.00000000     0.00000000     1.09045109
     0.17899744     0.00000000     0.00000000     1.06333886
     0.18141632     0.00000000     0.00000000     1.03522367
     0.18383521     0.00000000     0.00000000     1.00613204
     0.18625409     0.00000000     0.00000000     0.97609140
     0.18867298     0.00000000     0.00000000     0.94513009
     0.19109186     0.00000000     0.00000000     0.91327732
     0.19351075     0.00000000     0.00000000     0.88056313
     0.19592963     0.00000000     0.00000000     0.84701837
     0.19834851     0.00000000     0.00000000     0.81267469
     0.20076740     0.00000000     0.00000000     0.77756448
     0.20318628     0.00000000     0.00000000     0.74172086
     0.20560517     0.00000000     0.00000000     0.70517763
     0.20802405     0.00000000     0.00000000     0.66796926
     0.21044294     0.00000000     0.00000000     0.63013086
     0.21286182     0.00000000     0.00000000     0.59169810
     0.21528071     0.00000000     0.00000000     0.55270724
     0.21769959     0.00000000     0.00000000     0.51319505
     0.22011847     0.00000000     0.00000000     0.47319881
     0.22253736     0.00000000     0.00000000     0.43275625
