#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.99030772
     0.00241888     0.02432228     0.02432228     0.99015833
     0.00483777     0.04863721     0.04863721     0.98971018
     0.00725665     0.07293748     0.07293748     0.98896342
     0.00967554     0.09721573     0.09721573     0.98791827
     0.01209442     0.12146466     0.12146466     0.98657505
     0.01451331     0.14567694     0.14567694     0.98493416
     0.01693219     0.16984526     0.16984526     0.98299609
     0.01935107     0.19396234     0.19396234     0.98076144
     0.02176996     0.21802089     0.21802089     0.97823088
     0.02418884     0.24201367     0.24201367     0.97540516
     0.02660773     0.26593342     0.26593342     0.97228515
     0.02902661     0.28977294     0.28977294     0.96887178
     0.03144550     0.31352503     0.31352503     0.96516608
     0.03386438     0.33718252     0.33718252     0.96116918
     0.03628326     0.36073828     0.36073828     0.95688227
     0.03870215     0.38418519     0.38418519     0.95230665
     0.04112103     0.40751619     0.40751619     0.94744371
     0.04353992     0.43072424     0.43072424     0.94229490
     0.04595880     0.45380232     0.45380232     0.93686179
     0.04837769     0.47674349     0.47674349     0.93114600
     0.05079657     0.49954081     0.49954081     0.92514928
     0.05321546     0.52218742     0.52218742     0.91887341
     0.05563434     0.54467647     0.54467647     0.91232031
     0.05805322     0.56700118     0.56700118     0.90549194
     0.06047211     0.58915481     0.58915481     0.89839037
     0.06289099     0.61113069     0.61113069     0.89101774
     0.06530988     0.63292218     0.63292218     0.88337627
     0.06772876     0.65452270     0.65452270     0.87546827
     0.07014765     0.67592574     0.67592574     0.86729613
     0.07256653     0.69712485     0.69712485     0.85886230
     0.07498541     0.71811361     0.71811361     0.85016934
     0.07740430     0.73888571     0.73888571     0.84121987
     0.07982318     0.75943488     0.75943488     0.83201659
     0.08224207     0.77975490     0.77975490     0.82256227
     0.08466095     0.79983966     0.79983966     0.81285977
     0.08707984     0.81968310     0.81968310     0.80291202
     0.08949872     0.83927922     0.83927922     0.79272201
     0.09191760     0.85862211     0.85862211     0.78229282
     0.09433649     0.87770595     0.87770595     0.77162761
     0.09675537     0.89652496     0.89652496     0.76072957
     0.09917426     0.91507347     0.91507347     0.74960201
     0.10159314     0.93334589     0.93334589     0.73824828
     0.10401203     0.95133670     0.95133670     0.72667181
     0.10643091     0.96904048     0.96904048     0.71487609
     0.10884979     0.98645188     0.98645188     0.70286468
     0.11126868     1.00356564     1.00356564     0.69064119
     0.11368756     1.02037662     1.02037662     0.67820933
     0.11610645     1.03687972     1.03687972     0.66557285
     0.11852533     1.05306998     1.05306998     0.65273554
     0.12094422     1.06894251     1.06894251     0.63970130
     0.12336310     1.08449252     1.08449252     0.62647404
     0.12578198     1.09971532     1.09971532     0.61305776
     0.12820087     1.11460631     1.11460631     0.59945652
     0.13061975     1.12916101     1.12916101     0.58567440
     0.13303864     1.14337502     1.14337502     0.57171558
     0.13545752     1.15724405     1.15724405     0.55758426
     0.13787641     1.17076392     1.17076392     0.54328471
     0.14029529     1.18393054     1.18393054     0.52882124
     0.14271418     1.19673996     1.19673996     0.51419821
     0.14513306     1.20918829     1.20918829     0.49942004
     0.14755194     1.22127179     1.22127179     0.48449118
     0.14997083     1.23298681     1.23298681     0.46941615
     0.15238971     1.24432981     1.24432981     0.45419948
     0.15480860     1.25529738     1.25529738     0.43884578
     0.15722748     1.26588620     1.26588620     0.42335966
     0.15964637     1.27609308     1.27609308     0.40774581
     0.16206525     1.28591494     1.28591494     0.39200894
     0.16448413     1.29534881     1.29534881     0.37615379
     0.16690302     1.30439185     1.30439185     0.36018514
     0.16932190     1.31304134     1.31304134     0.34410783
     0.17174079     1.32129465     1.32129465     0.32792668
     0.17415967     1.32914931     1.32914931     0.31164660
     0.17657856     1.33660293     1.33660293     0.29527249
     0.17899744     1.34365328     1.34365328     0.27880929
     0.18141632     1.35029822     1.35029822     0.26226196
     0.18383521     1.35653576     1.35653576     0.24563551
     0.18625409     1.36236400     1.36236400     0.22893494
     0.18867298     1.36778119     1.36778119     0.21216530
     0.19109186     1.37278569     1.37278569     0.19533165
     0.19351075     1.37737601     1.37737601     0.17843906
     0.19592963     1.38155074     1.38155074     0.16149263
     0.19834851     1.38530863     1.38530863     0.14449748
     0.20076740     1.38864855     1.38864855     0.12745873
     0.20318628     1.39156948     1.39156948     0.11038152
     0.20560517     1.39407056     1.39407056     0.09327101
     0.20802405     1.39615101     1.39615101     0.07613235
     0.21044294     1.39781023     1.39781023     0.05897073
     0.21286182     1.39904769     1.39904769     0.04179131
     0.21528071     1.39986304     1.39986304     0.02459929
     0.21769959     1.40025603     1.40025603     0.00739984
     0.22011847     1.40022653     1.40022653    -0.00980184
     0.22253736     1.39977455     1.39977455    -0.02700056
     0.22495624     1.39890024     1.39890024    -0.04419114
     0.22737513     1.39760386     1.39760386    -0.06136838
     0.22979401     1.39588579     1.39588579    -0.07852711
     0.23221290     1.39374655     1.39374655    -0.09566214
     0.23463178     1.39118680     1.39118680    -0.11276831
     0.23705066     1.38820730     1.38820730    -0.12984046
     0.23946955     1.38480896     1.38480896    -0.14687343
     0.24188843     1.38099279     1.38099279    -0.16386209
     0.24430732     1.37675994     1.37675994    -0.18080131
     0.24672620     1.37211171     1.37211171    -0.19768597
     0.24914509     1.36704948     1.36704948    -0.21451099
     0.25156397     1.36157479     1.36157479    -0.23127129
     0.25398285     1.35568929     1.35568929    -0.24796181
     0.25640174     1.34939475     1.34939475    -0.26457751
     0.25882062     1.34269307     1.34269307    -0.28111339
     0.26123951     1.33558628     1.33558628    -0.29756445
     0.26365839     1.32807651     1.32807651    -0.31392573
     0.26607728     1.32016604     1.32016604    -0.33019229
     0.26849616     1.31185725     1.31185725    -0.34635922
     0.27091504     1.30315265     1.30315265    -0.36242166
     0.27333393     1.29405487     1.29405487    -0.37837474
     0.27575281     1.28456664     1.28456664    -0.39421366
     0.27817170     1.27469084     1.27469084    -0.40993364
     0.28059058     1.26443044     1.26443044    -0.42552994
     0.28300947     1.25378854     1.25378854    -0.44099784
     0.28542835     1.24276834     1.24276834    -0.45633269
     0.28784723     1.23137318     1.23137318    -0.47152985
     0.29026612     1.21960649     1.21960649    -0.48658475
     0.29268500     1.20747182     1.20747182    -0.50149283
     0.29510389     1.19497284     1.19497284    -0.51624960
     0.29752277     1.18211331     1.18211331    -0.53085061
     0.29994166     1.16889712     1.16889712    -0.54529146
     0.30236054     1.15532824     1.15532824    -0.55956778
     0.30477943     1.14141079     1.14141079    -0.57367526
     0.30719831     1.12714895     1.12714895    -0.58760966
     0.30961719     1.11254702     1.11254702    -0.60136677
     0.31203608     1.09760942     1.09760942    -0.61494243
     0.31445496     1.08234066     1.08234066    -0.62833255
     0.31687385     1.06674532     1.06674532    -0.64153309
     0.31929273     1.05082814     1.05082814    -0.65454007
     0.32171162     1.03459389     1.03459389    -0.66734957
     0.32413050     1.01804750     1.01804750    -0.67995771
     0.32654938     1.00119393     1.00119393    -0.69236070
     0.32896827     0.98403829     0.98403829    -0.70455478
     0.33138715     0.96658575     0.96658575    -0.71653629
     0.33380604     0.94884157     0.94884157    -0.72830161
     0.33622492     0.93081111     0.93081111    -0.73984719
     0.33864381     0.91249980     0.91249980    -0.75116954
     0.34106269     0.89391317     0.89391317    -0.76226525
     0.34348157     0.87505684     0.87505684    -0.77313097
     0.34590046     0.85593648     0.85593648    -0.78376342
     0.34831934     0.83655788     0.83655788    -0.79415939
     0.35073823     0.81692686     0.81692686    -0.80431575
     0.35315711     0.79704937     0.79704937    -0.81422944
     0.35557600     0.77693139     0.77693139    -0.82389746
     0.35799488     0.75657899     0.75657899    -0.83331689
     0.36041376     0.73599833     0.73599833    -0.84248489
     0.36283265     0.71519559     0.71519559    -0.85139871
     0.36525153     0.69417707     0.69417707    -0.86005563
     0.36767042     0.67294911     0.67294911    -0.86845307
     0.37008930     0.65151810     0.65151810    -0.87658847
     0.37250819     0.62989052     0.62989052    -0.88445940
     0.37492707     0.60807289     0.60807289    -0.89206346
     0.37734595     0.58607179     0.58607179    -0.89939837
     0.37976484     0.56389386     0.56389386    -0.90646192
     0.38218372     0.54154579     0.54154579    -0.91325197
     0.38460261     0.51903433     0.51903433    -0.91976648
     0.38702149     0.49636627     0.49636627    -0.92600347
     0.38944038     0.47354845     0.47354845    -0.93196108
     0.39185926     0.45058774     0.45058774    -0.93763749
     0.39427815     0.42749109     0.42749109    -0.94303100
     0.39669703     0.40426545     0.40426545    -0.94813998
     0.39911591     0.38091784     0.38091784    -0.95296289
     0.40153480     0.35745530     0.35745530    -0.95749827
     0.40395368     0.33388491     0.33388491    -0.96174476
     0.40637257     0.31021378     0.31021378    -0.96570107
     0.40879145     0.28644905     0.28644905    -0.96936601
     0.41121034     0.26259790     0.26259790    -0.97273848
     0.41362922     0.23866751     0.23866751    -0.97581745
     0.41604810     0.21466512     0.21466512    -0.97860200
     0.41846699     0.19059795     0.19059795    -0.98109128
     0.42088587     0.16647328     0.16647328    -0.98328456
     0.42330476     0.14229838     0.14229838    -0.98518116
     0.42572364     0.11808055     0.11808055    -0.98678051
     0.42814253     0.09382709     0.09382709    -0.98808213
     0.43056141     0.06954532     0.06954532    -0.98908563
     0.43298029     0.04524257     0.04524257    -0.98979070
     0.43539918     0.02092616     0.02092616    -0.99019714
     0.43781806    -0.00339655    -0.00339655    -0.99030481
     0.44023695    -0.02771825    -0.02771825    -0.99011369
     0.44265583    -0.05203157    -0.05203157    -0.98962383
     0.44507472    -0.07632920    -0.07632920    -0.98883539
     0.44749360    -0.10060381    -0.10060381    -0.98774860
     0.44991248    -0.12484805    -0.12484805    -0.98636378
     0.45233137    -0.14905463    -0.14905463    -0.98468136
     0.45475025    -0.17321623    -0.17321623    -0.98270185
     0.45716914    -0.19732558    -0.19732558    -0.98042583
     0.45958802    -0.22137538    -0.22137538    -0.97785400
     0.46200691    -0.24535839    -0.24535839    -0.97498714
     0.46442579    -0.26926738    -0.26926738    -0.97182610
     0.46684468    -0.29309512    -0.29309512    -0.96837185
     0.46926356    -0.31683443    -0.31683443    -0.96462542
     0.47168244    -0.34047814    -0.34047814    -0.96058794
     0.47410133    -0.36401912    -0.36401912    -0.95626064
     0.47652021    -0.38745028    -0.38745028    -0.95164481
     0.47893910    -0.41076453    -0.41076453    -0.94674186
     0.48135798    -0.43395485    -0.43395485    -0.94155326
     0.48377687    -0.45701423    -0.45701423    -0.93608057
     0.48619575    -0.47993573    -0.47993573    -0.93032545
     0.48861463    -0.50271242    -0.50271242    -0.92428963
     0.49103352    -0.52533743    -0.52533743    -0.91797494
     0.49345240    -0.54780394    -0.54780394    -0.91138328
     0.49587129    -0.57010516    -0.57010516    -0.90451664
     0.49829017    -0.59223438    -0.59223438    -0.89737708
     0.50070906    -0.61418490    -0.61418490    -0.88996677
     0.50312794    -0.63595012    -0.63595012    -0.88228795
     0.50554682    -0.65752345    -0.65752345    -0.87434292
     0.50796571    -0.67889840    -0.67889840    -0.86613408
     0.51038459    -0.70006852    -0.70006852    -0.85766392
     0.51280348    -0.72102741    -0.72102741    -0.84893498
     0.51522236    -0.74176875    -0.74176875    -0.83994990
     0.51764125    -0.76228629    -0.76228629    -0.83071140
     0.52006013    -0.78257383    -0.78257383    -0.82122225
     0.52247901    -0.80262525    -0.80262525    -0.81148532
     0.52489790    -0.82243451    -0.82243451    -0.80150356
     0.52731678    -0.84199562    -0.84199562    -0.79127997
