#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.09556499     0.00000000     0.09556499
     0.00483777     0.19090800     0.00000000     0.19090800
     0.00725665     0.28580758     0.00000000     0.28580758
     0.00967554     0.38004330     0.00000000     0.38004330
     0.01209442     0.47339627     0.00000000     0.47339627
     0.01451331     0.56564966     0.00000000     0.56564966
     0.01693219     0.65658919     0.00000000     0.65658919
     0.01935107     0.74600362     0.00000000     0.74600362
     0.02176996     0.83368527     0.00000000     0.83368527
     0.02418884     0.91943047     0.00000000     0.91943047
     0.02660773     1.00304006     0.00000000     1.00304006
     0.02902661     1.08431984     0.00000000     1.08431984
     0.03144550     1.16308101     0.00000000     1.16308101
     0.03386438     1.23914063     0.00000000     1.23914063
     0.03628326     1.31232204     0.00000000     1.31232204
     0.03870215     1.38245524     0.00000000     1.38245524
     0.04112103     1.44937734     0.00000000     1.44937734
     0.04353992     1.51293289     0.00000000     1.51293289
     0.04595880     1.57297427     0.00000000     1.57297427
     0.04837769     1.62936202     0.00000000     1.62936202
     0.05079657     1.68196517     0.00000000     1.68196517
     0.05321546     1.73066152     0.00000000     1.73066152
     0.05563434     1.77533798     0.00000000     1.77533798
     0.05805322     1.81589076     0.00000000     1.81589076
     0.06047211     1.85222568     0.00000000     1.85222568
     0.06289099     1.88425833     0.00000000     1.88425833
     0.06530988     1.91191432     0.00000000     1.91191432
     0.06772876     1.93512940     0.00000000     1.93512940
     0.07014765     1.95384965     0.00000000     1.95384965
     0.07256653     1.96803159     0.00000000     1.96803159
     0.07498541     1.97764228     0.00000000     1.97764228
     0.07740430     1.98265939     0.00000000     1.98265939
     0.07982318     1.98307127     0.00000000     1.98307127
     0.08224207     1.97887697     0.00000000     1.97887697
     0.08466095     1.97008623     0.00000000     1.97008623
     0.08707984     1.95671946     0.00000000     1.95671946
     0.08949872     1.93880771     0.00000000     1.93880771
     0.09191760     1.91639260     0.00000000     1.91639260
     0.09433649     1.88952617     0.00000000     1.88952617
     0.09675537     1.85827084     0.00000000     1.85827084
     0.09917426     1.82269921     0.00000000     1.82269921
     0.10159314     1.78289389     0.00000000     1.78289389
     0.10401203     1.73894736     0.00000000     1.73894736
     0.10643091     1.69096167     0.00000000     1.69096167
     0.10884979     1.63904830     0.00000000     1.63904830
     0.11126868     1.58332783     0.00000000     1.58332783
     0.11368756     1.52392967     0.00000000     1.52392967
     0.11610645     1.46099181     0.00000000     1.46099181
     0.11852533     1.39466042     0.00000000     1.39466042
     0.12094422     1.32508957     0.00000000     1.32508957
     0.12336310     1.25244087     0.00000000     1.25244087
     0.12578198     1.17688306     0.00000000     1.17688306
     0.12820087     1.09859164     0.00000000     1.09859164
