#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.00000000     0.00000000     0.04631869
     0.00483777     0.00000000     0.00000000     0.09259342
     0.00725665     0.00000000     0.00000000     0.13878029
     0.00967554     0.00000000     0.00000000     0.18483546
     0.01209442     0.00000000     0.00000000     0.23071523
     0.01451331     0.00000000     0.00000000     0.27637606
     0.01693219     0.00000000     0.00000000     0.32177462
     0.01935107     0.00000000     0.00000000     0.36686783
     0.02176996     0.00000000     0.00000000     0.41161290
     0.02418884     0.00000000     0.00000000     0.45596736
     0.02660773     0.00000000     0.00000000     0.49988913
     0.02902661     0.00000000     0.00000000     0.54333653
     0.03144550     0.00000000     0.00000000     0.58626833
     0.03386438     0.00000000     0.00000000     0.62864378
     0.03628326     0.00000000     0.00000000     0.67042267
     0.03870215     0.00000000     0.00000000     0.71156536
     0.04112103     0.00000000     0.00000000     0.75203281
     0.04353992     0.00000000     0.00000000     0.79178660
     0.04595880     0.00000000     0.00000000     0.83078903
     0.04837769     0.00000000     0.00000000     0.86900307
     0.05079657     0.00000000     0.00000000     0.90639247
     0.05321546     0.00000000     0.00000000     0.94292173
     0.05563434     0.00000000     0.00000000     0.97855621
     0.05805322     0.00000000     0.00000000     1.01326207
     0.06047211     0.00000000     0.00000000     1.04700640
     0.06289099     0.00000000     0.00000000     1.07975716
     0.06530988     0.00000000     0.00000000     1.11148327
     0.06772876     0.00000000     0.00000000     1.14215463
     0.07014765     0.00000000     0.00000000     1.17174214
     0.07256653     0.00000000     0.00000000     1.20021771
     0.07498541     0.00000000     0.00000000     1.22755433
     0.07740430     0.00000000     0.00000000     1.25372605
     0.07982318     0.00000000     0.00000000     1.27870804
     0.08224207     0.00000000     0.00000000     1.30247658
     0.08466095     0.00000000     0.00000000     1.32500914
     0.08707984     0.00000000     0.00000000     1.34628431
     0.08949872     0.00000000     0.00000000     1.36628192
     0.09191760     0.00000000     0.00000000     1.38498298
     0.09433649     0.00000000     0.00000000     1.40236975
     0.09675537     0.00000000     0.00000000     1.41842574
     0.09917426     0.00000000     0.00000000     1.43313569
     0.10159314     0.00000000     0.00000000     1.44648566
     0.10401203     0.00000000     0.00000000     1.45846298
     0.10643091     0.00000000     0.00000000     1.46905628
     0.10884979     0.00000000     0.00000000     1.47825551
     0.11126868     0.00000000     0.00000000     1.48605193
     0.11368756     0.00000000     0.00000000     1.49243815
     0.11610645     0.00000000     0.00000000     1.49740812
     0.11852533     0.00000000     0.00000000     1.50095710
     0.12094422     0.00000000     0.00000000     1.50308174
     0.12336310     0.00000000     0.00000000     1.50378002
     0.12578198     0.00000000     0.00000000     1.50305128
     0.12820087     0.00000000     0.00000000     1.50089620
     0.13061975     0.00000000     0.00000000     1.49731684
     0.13303864     0.00000000     0.00000000     1.49231659
     0.13545752     0.00000000     0.00000000     1.48590019
     0.13787641     0.00000000     0.00000000     1.47807373
     0.14029529     0.00000000     0.00000000     1.46884465
     0.14271418     0.00000000     0.00000000     1.45822169
     0.14513306     0.00000000     0.00000000     1.44621494
     0.14755194     0.00000000     0.00000000     1.43283580
     0.14997083     0.00000000     0.00000000     1.41809695
     0.15238971     0.00000000     0.00000000     1.40201239
     0.15480860     0.00000000     0.00000000     1.38459738
     0.15722748     0.00000000     0.00000000     1.36586845
     0.15964637     0.00000000     0.00000000     1.34584336
     0.16206525     0.00000000     0.00000000     1.32454113
     0.16448413     0.00000000     0.00000000     1.30198196
     0.16690302     0.00000000     0.00000000     1.27818727
     0.16932190     0.00000000     0.00000000     1.25317963
     0.17174079     0.00000000     0.00000000     1.22698277
     0.17415967     0.00000000     0.00000000     1.19962157
     0.17657856     0.00000000     0.00000000     1.17112197
     0.17899744     0.00000000     0.00000000     1.14151102
     0.18141632     0.00000000     0.00000000     1.11081683
     0.18383521     0.00000000     0.00000000     1.07906852
     0.18625409     0.00000000     0.00000000     1.04629623
     0.18867298     0.00000000     0.00000000     1.01253104
     0.19109186     0.00000000     0.00000000     0.97780500
     0.19351075     0.00000000     0.00000000     0.94215106
     0.19592963     0.00000000     0.00000000     0.90560307
     0.19834851     0.00000000     0.00000000     0.86819569
     0.20076740     0.00000000     0.00000000     0.82996444
     0.20318628     0.00000000     0.00000000     0.79094558
     0.20560517     0.00000000     0.00000000     0.75117615
     0.20802405     0.00000000     0.00000000     0.71069388
     0.21044294     0.00000000     0.00000000     0.66953720
     0.21286182     0.00000000     0.00000000     0.62774515
     0.21528071     0.00000000     0.00000000     0.58535740
     0.21769959     0.00000000     0.00000000     0.54241417
     0.22011847     0.00000000     0.00000000     0.49895622
     0.22253736     0.00000000     0.00000000     0.45502477
     0.22495624     0.00000000     0.00000000     0.41066152
     0.22737513     0.00000000     0.00000000     0.36590858
     0.22979401     0.00000000     0.00000000     0.32080840
     0.23221290     0.00000000     0.00000000     0.27540379
     0.23463178     0.00000000     0.00000000     0.22973783
     0.23705066     0.00000000     0.00000000     0.18385386
     0.23946955     0.00000000     0.00000000     0.13779542
     0.24188843     0.00000000     0.00000000     0.09160622
     0.24430732     0.00000000     0.00000000     0.04533009
     0.24672620    -0.00000000    -0.00000000    -0.00098906
     0.24914509    -0.00000000    -0.00000000    -0.04730727
     0.25156397    -0.00000000    -0.00000000    -0.09358058
     0.25398285    -0.00000000    -0.00000000    -0.13976509
     0.25640174    -0.00000000    -0.00000000    -0.18581698
     0.25882062    -0.00000000    -0.00000000    -0.23169253
