#           time (fs)    |     mu_x (e.angstrom)   |     mu_y (e.angstrom)   |     mu_z (e.angstrom)   |
        0.000000000000000       -0.000000000000000       -0.000000000000000        0.000000000000000
        0.002418884326505       -0.000000001599014       -0.000000002683923        0.000036455229324
        0.004837768653010       -0.000000006393692       -0.000000010734620        0.000072905462322
        0.007256652979515       -0.000000014308544       -0.000000024021001        0.000108774336764
        0.009675537306020       -0.000000027480477       -0.000000046138053        0.000156707287643
        0.012094421632525       -0.000000044599117       -0.000000074875585        0.000203473899731
        0.014513305959030       -0.000000072105549       -0.000000121060855        0.000274175666607
        0.016932190285535       -0.000000105274124       -0.000000176743798        0.000343138130798
        0.019351074612040       -0.000000156892083       -0.000000263412347        0.000447516514903
        0.021769958938545       -0.000000216748535       -0.000000363901150        0.000549602984967
        0.024188843265050       -0.000000305827955       -0.000000513466747        0.000698010173189
        0.026607727591555       -0.000000406542517       -0.000000682552341        0.000843601342410
        0.029026611918060       -0.000000549671400       -0.000000922865304        0.001045666040007
        0.031445496244565       -0.000000708599828       -0.000001189686903        0.001244426950381
        0.033864380571070       -0.000000925189007       -0.000001553336926        0.001508898625981
        0.036283264897575       -0.000001162446261       -0.000001951666262        0.001769622452343
        0.038702149224080       -0.000001474242990       -0.000002475165776        0.002104230153071
        0.041121033550585       -0.000001812206758       -0.000003042573537        0.002434696425981
        0.043539917877090       -0.000002242747926       -0.000003765439680        0.002846024377372
        0.045958802203595       -0.000002705502884       -0.000004542362465        0.003252873868095
        0.048377686530100       -0.000003279519892       -0.000005506117908        0.003746255796748
        0.050796570856605       -0.000003892254880       -0.000006534846122        0.004234884012878
        0.053215455183110       -0.000004635043304       -0.000007781960757        0.004814317822730
        0.055634339509615       -0.000005423414609       -0.000009105569608        0.005388788758040
        0.058053223836120       -0.000006360182503       -0.000010678366396        0.006056872859477
        0.060472108162625       -0.000007349657201       -0.000012339613410        0.006719854311529
        0.062890992489130       -0.000008504866434       -0.000014279162496        0.007477746551221
        0.065309876815635       -0.000009720060206       -0.000016319375763        0.008230467970511
        0.067728761142140       -0.000011116775357       -0.000018664401319        0.009077867744733
        0.070147645468645       -0.000012580799374       -0.000021122382959        0.009920101215199
        0.072566529795150       -0.000014240058673       -0.000023908207009        0.010855254976252
        0.074985414121655       -0.000015973890004       -0.000026819176143        0.011785319554764
        0.077404298448160       -0.000017914112351       -0.000030076722974        0.012805049545007
        0.079823182774665       -0.000019936001961       -0.000033471321794        0.013819838813043
        0.082242067101170       -0.000022172443395       -0.000037226205385        0.014919594489993
        0.084660951427675       -0.000024497375036       -0.000041129590689        0.016014626800027
        0.087079835754180       -0.000027041647057       -0.000045401305992        0.017188558054998
        0.089498720080685       -0.000029680859440       -0.000049832346945        0.018358048593285
        0.091917604407190       -0.000032540520365       -0.000054633583780        0.019599099520897
        0.094336488733695       -0.000035501103695       -0.000059604184540        0.020836052963001
        0.096755373060200       -0.000038679332778       -0.000064940280454        0.022136074615141
        0.099174257386705       -0.000041963909326       -0.000070454843878        0.023432396826393
        0.101593141713210       -0.000045459271721       -0.000076323389517        0.024782277086995
        0.104012026039715       -0.000049065768384       -0.000082378435329        0.026128904022137
        0.106430910366220       -0.000052872077200       -0.000088769042829        0.027518712473156
