#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.00000000     0.00000000     0.02199544
     0.00483777     0.00000000     0.00000000     0.04396748
     0.00725665     0.00000000     0.00000000     0.06589277
     0.00967554     0.00000000     0.00000000     0.08774797
     0.01209442     0.00000000     0.00000000     0.10950985
     0.01451331     0.00000000     0.00000000     0.13115526
     0.01693219     0.00000000     0.00000000     0.15266117
     0.01935107     0.00000000     0.00000000     0.17400472
     0.02176996     0.00000000     0.00000000     0.19516321
     0.02418884     0.00000000     0.00000000     0.21611413
     0.02660773     0.00000000     0.00000000     0.23683520
     0.02902661     0.00000000     0.00000000     0.25730438
     0.03144550     0.00000000     0.00000000     0.27749990
     0.03386438     0.00000000     0.00000000     0.29740029
     0.03628326     0.00000000     0.00000000     0.31698437
     0.03870215     0.00000000     0.00000000     0.33623132
     0.04112103     0.00000000     0.00000000     0.35512066
     0.04353992     0.00000000     0.00000000     0.37363232
     0.04595880     0.00000000     0.00000000     0.39174660
     0.04837769     0.00000000     0.00000000     0.40944423
     0.05079657     0.00000000     0.00000000     0.42670639
     0.05321546     0.00000000     0.00000000     0.44351472
     0.05563434     0.00000000     0.00000000     0.45985135
     0.05805322     0.00000000     0.00000000     0.47569890
     0.06047211     0.00000000     0.00000000     0.49104051
     0.06289099     0.00000000     0.00000000     0.50585988
     0.06530988     0.00000000     0.00000000     0.52014123
     0.06772876     0.00000000     0.00000000     0.53386938
     0.07014765     0.00000000     0.00000000     0.54702973
     0.07256653     0.00000000     0.00000000     0.55960828
     0.07498541     0.00000000     0.00000000     0.57159166
     0.07740430     0.00000000     0.00000000     0.58296711
     0.07982318     0.00000000     0.00000000     0.59372254
     0.08224207     0.00000000     0.00000000     0.60384651
     0.08466095     0.00000000     0.00000000     0.61332826
     0.08707984     0.00000000     0.00000000     0.62215769
     0.08949872     0.00000000     0.00000000     0.63032542
     0.09191760     0.00000000     0.00000000     0.63782277
     0.09433649     0.00000000     0.00000000     0.64464175
     0.09675537     0.00000000     0.00000000     0.65077512
     0.09917426     0.00000000     0.00000000     0.65621634
     0.10159314     0.00000000     0.00000000     0.66095965
     0.10401203     0.00000000     0.00000000     0.66499998
     0.10643091     0.00000000     0.00000000     0.66833305
     0.10884979     0.00000000     0.00000000     0.67095530
     0.11126868     0.00000000     0.00000000     0.67286395
     0.11368756     0.00000000     0.00000000     0.67405697
     0.11610645     0.00000000     0.00000000     0.67453310
     0.11852533     0.00000000     0.00000000     0.67429181
     0.12094422     0.00000000     0.00000000     0.67333338
     0.12336310     0.00000000     0.00000000     0.67165881
     0.12578198     0.00000000     0.00000000     0.66926990
     0.12820087     0.00000000     0.00000000     0.66616918
     0.13061975     0.00000000     0.00000000     0.66235995
     0.13303864     0.00000000     0.00000000     0.65784625
     0.13545752     0.00000000     0.00000000     0.65263290
     0.13787641     0.00000000     0.00000000     0.64672544
     0.14029529     0.00000000     0.00000000     0.64013014
