#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.00000000     0.03784047     0.00000000
     0.00483777     0.00000000     0.07565452     0.00000000
     0.00725665     0.00000000     0.11341574     0.00000000
     0.00967554     0.00000000     0.15109777     0.00000000
     0.01209442     0.00000000     0.18867429     0.00000000
     0.01451331     0.00000000     0.22611906     0.00000000
     0.01693219     0.00000000     0.26340594     0.00000000
     0.01935107     0.00000000     0.30050889     0.00000000
     0.02176996     0.00000000     0.33740201     0.00000000
     0.02418884     0.00000000     0.37405952     0.00000000
     0.02660773     0.00000000     0.41045584     0.00000000
     0.02902661     0.00000000     0.44656555     0.00000000
     0.03144550     0.00000000     0.48236343     0.00000000
     0.03386438     0.00000000     0.51782450     0.00000000
     0.03628326     0.00000000     0.55292398     0.00000000
     0.03870215     0.00000000     0.58763737     0.00000000
     0.04112103     0.00000000     0.62194042     0.00000000
     0.04353992     0.00000000     0.65580920     0.00000000
     0.04595880     0.00000000     0.68922004     0.00000000
     0.04837769     0.00000000     0.72214961     0.00000000
     0.05079657     0.00000000     0.75457493     0.00000000
     0.05321546     0.00000000     0.78647335     0.00000000
     0.05563434     0.00000000     0.81782260     0.00000000
     0.05805322     0.00000000     0.84860078     0.00000000
     0.06047211     0.00000000     0.87878641     0.00000000
     0.06289099     0.00000000     0.90835840     0.00000000
     0.06530988     0.00000000     0.93729612     0.00000000
     0.06772876     0.00000000     0.96557934     0.00000000
     0.07014765     0.00000000     0.99318833     0.00000000
     0.07256653     0.00000000     1.02010380     0.00000000
     0.07498541     0.00000000     1.04630696     0.00000000
     0.07740430     0.00000000     1.07177951     0.00000000
     0.07982318     0.00000000     1.09650367     0.00000000
     0.08224207     0.00000000     1.12046217     0.00000000
     0.08466095     0.00000000     1.14363828     0.00000000
     0.08707984     0.00000000     1.16601582     0.00000000
     0.08949872     0.00000000     1.18757916     0.00000000
     0.09191760     0.00000000     1.20831325     0.00000000
     0.09433649     0.00000000     1.22820360     0.00000000
     0.09675537     0.00000000     1.24723633     0.00000000
     0.09917426     0.00000000     1.26539816     0.00000000
     0.10159314     0.00000000     1.28267639     0.00000000
     0.10401203     0.00000000     1.29905896     0.00000000
     0.10643091     0.00000000     1.31453443     0.00000000
     0.10884979     0.00000000     1.32909200     0.00000000
     0.11126868     0.00000000     1.34272150     0.00000000
     0.11368756     0.00000000     1.35541342     0.00000000
