#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.01371529     0.00000000     0.00000000
     0.00483777     0.02742764     0.00000000     0.00000000
     0.00725665     0.04113413     0.00000000     0.00000000
     0.00967554     0.05483180     0.00000000     0.00000000
     0.01209442     0.06851775     0.00000000     0.00000000
     0.01451331     0.08218903     0.00000000     0.00000000
     0.01693219     0.09584271     0.00000000     0.00000000
     0.01935107     0.10947588     0.00000000     0.00000000
     0.02176996     0.12308563     0.00000000     0.00000000
     0.02418884     0.13666902     0.00000000     0.00000000
     0.02660773     0.15022317     0.00000000     0.00000000
     0.02902661     0.16374516     0.00000000     0.00000000
     0.03144550     0.17723210     0.00000000     0.00000000
     0.03386438     0.19068111     0.00000000     0.00000000
     0.03628326     0.20408931     0.00000000     0.00000000
     0.03870215     0.21745383     0.00000000     0.00000000
     0.04112103     0.23077180     0.00000000     0.00000000
     0.04353992     0.24404038     0.00000000     0.00000000
     0.04595880     0.25725673     0.00000000     0.00000000
     0.04837769     0.27041802     0.00000000     0.00000000
     0.05079657     0.28352142     0.00000000     0.00000000
     0.05321546     0.29656415     0.00000000     0.00000000
     0.05563434     0.30954339     0.00000000     0.00000000
     0.05805322     0.32245639     0.00000000     0.00000000
     0.06047211     0.33530037     0.00000000     0.00000000
     0.06289099     0.34807258     0.00000000     0.00000000
     0.06530988     0.36077029     0.00000000     0.00000000
     0.06772876     0.37339079     0.00000000     0.00000000
     0.07014765     0.38593136     0.00000000     0.00000000
     0.07256653     0.39838934     0.00000000     0.00000000
     0.07498541     0.41076204     0.00000000     0.00000000
     0.07740430     0.42304683     0.00000000     0.00000000
     0.07982318     0.43524107     0.00000000     0.00000000
     0.08224207     0.44734216     0.00000000     0.00000000
     0.08466095     0.45934749     0.00000000     0.00000000
     0.08707984     0.47125452     0.00000000     0.00000000
     0.08949872     0.48306067     0.00000000     0.00000000
     0.09191760     0.49476344     0.00000000     0.00000000
     0.09433649     0.50636031     0.00000000     0.00000000
     0.09675537     0.51784879     0.00000000     0.00000000
     0.09917426     0.52922645     0.00000000     0.00000000
     0.10159314     0.54049083     0.00000000     0.00000000
     0.10401203     0.55163952     0.00000000     0.00000000
     0.10643091     0.56267015     0.00000000     0.00000000
     0.10884979     0.57358034     0.00000000     0.00000000
     0.11126868     0.58436777     0.00000000     0.00000000
     0.11368756     0.59503012     0.00000000     0.00000000
     0.11610645     0.60556512     0.00000000     0.00000000
     0.11852533     0.61597050     0.00000000     0.00000000
     0.12094422     0.62624405     0.00000000     0.00000000
     0.12336310     0.63638356     0.00000000     0.00000000
     0.12578198     0.64638685     0.00000000     0.00000000
     0.12820087     0.65625180     0.00000000     0.00000000
     0.13061975     0.66597629     0.00000000     0.00000000
     0.13303864     0.67555824     0.00000000     0.00000000
     0.13545752     0.68499560     0.00000000     0.00000000
     0.13787641     0.69428634     0.00000000     0.00000000
     0.14029529     0.70342848     0.00000000     0.00000000
     0.14271418     0.71242006     0.00000000     0.00000000
     0.14513306     0.72125916     0.00000000     0.00000000
     0.14755194     0.72994388     0.00000000     0.00000000
     0.14997083     0.73847238     0.00000000     0.00000000
     0.15238971     0.74684281     0.00000000     0.00000000
     0.15480860     0.75505339     0.00000000     0.00000000
     0.15722748     0.76310237     0.00000000     0.00000000
     0.15964637     0.77098801     0.00000000     0.00000000
     0.16206525     0.77870864     0.00000000     0.00000000
     0.16448413     0.78626259     0.00000000     0.00000000
     0.16690302     0.79364826     0.00000000     0.00000000
     0.16932190     0.80086406     0.00000000     0.00000000
     0.17174079     0.80790845     0.00000000     0.00000000
     0.17415967     0.81477992     0.00000000     0.00000000
     0.17657856     0.82147699     0.00000000     0.00000000
     0.17899744     0.82799825     0.00000000     0.00000000
     0.18141632     0.83434228     0.00000000     0.00000000
     0.18383521     0.84050773     0.00000000     0.00000000
     0.18625409     0.84649328     0.00000000     0.00000000
     0.18867298     0.85229766     0.00000000     0.00000000
     0.19109186     0.85791962     0.00000000     0.00000000
     0.19351075     0.86335795     0.00000000     0.00000000
     0.19592963     0.86861149     0.00000000     0.00000000
     0.19834851     0.87367912     0.00000000     0.00000000
     0.20076740     0.87855975     0.00000000     0.00000000
     0.20318628     0.88325234     0.00000000     0.00000000
     0.20560517     0.88775588     0.00000000     0.00000000
     0.20802405     0.89206941     0.00000000     0.00000000
     0.21044294     0.89619201     0.00000000     0.00000000
     0.21286182     0.90012279     0.00000000     0.00000000
     0.21528071     0.90386091     0.00000000     0.00000000
     0.21769959     0.90740558     0.00000000     0.00000000
     0.22011847     0.91075603     0.00000000     0.00000000
     0.22253736     0.91391155     0.00000000     0.00000000
     0.22495624     0.91687146     0.00000000     0.00000000
     0.22737513     0.91963512     0.00000000     0.00000000
     0.22979401     0.92220195     0.00000000     0.00000000
     0.23221290     0.92457140     0.00000000     0.00000000
     0.23463178     0.92674296     0.00000000     0.00000000
     0.23705066     0.92871617     0.00000000     0.00000000
     0.23946955     0.93049059     0.00000000     0.00000000
     0.24188843     0.93206586     0.00000000     0.00000000
     0.24430732     0.93344163     0.00000000     0.00000000
     0.24672620     0.93461762     0.00000000     0.00000000
     0.24914509     0.93559356     0.00000000     0.00000000
     0.25156397     0.93636926     0.00000000     0.00000000
     0.25398285     0.93694454     0.00000000     0.00000000
     0.25640174     0.93731928     0.00000000     0.00000000
     0.25882062     0.93749340     0.00000000     0.00000000
     0.26123951     0.93746687     0.00000000     0.00000000
     0.26365839     0.93723969     0.00000000     0.00000000
     0.26607728     0.93681190     0.00000000     0.00000000
     0.26849616     0.93618360     0.00000000     0.00000000
     0.27091504     0.93535493     0.00000000     0.00000000
     0.27333393     0.93432606     0.00000000     0.00000000
     0.27575281     0.93309721     0.00000000     0.00000000
     0.27817170     0.93166865     0.00000000     0.00000000
     0.28059058     0.93004068     0.00000000     0.00000000
     0.28300947     0.92821364     0.00000000     0.00000000
     0.28542835     0.92618794     0.00000000     0.00000000
     0.28784723     0.92396400     0.00000000     0.00000000
     0.29026612     0.92154230     0.00000000     0.00000000
     0.29268500     0.91892335     0.00000000     0.00000000
     0.29510389     0.91610773     0.00000000     0.00000000
     0.29752277     0.91309603     0.00000000     0.00000000
     0.29994166     0.90988889     0.00000000     0.00000000
     0.30236054     0.90648701     0.00000000     0.00000000
     0.30477943     0.90289110     0.00000000     0.00000000
     0.30719831     0.89910195     0.00000000     0.00000000
     0.30961719     0.89512035     0.00000000     0.00000000
     0.31203608     0.89094717     0.00000000     0.00000000
     0.31445496     0.88658330     0.00000000     0.00000000
     0.31687385     0.88202966     0.00000000     0.00000000
     0.31929273     0.87728725     0.00000000     0.00000000
     0.32171162     0.87235706     0.00000000     0.00000000
     0.32413050     0.86724015     0.00000000     0.00000000
     0.32654938     0.86193763     0.00000000     0.00000000
     0.32896827     0.85645062     0.00000000     0.00000000
     0.33138715     0.85078031     0.00000000     0.00000000
     0.33380604     0.84492789     0.00000000     0.00000000
     0.33622492     0.83889464     0.00000000     0.00000000
     0.33864381     0.83268183     0.00000000     0.00000000
     0.34106269     0.82629079     0.00000000     0.00000000
     0.34348157     0.81972290     0.00000000     0.00000000
     0.34590046     0.81297957     0.00000000     0.00000000
     0.34831934     0.80606223     0.00000000     0.00000000
     0.35073823     0.79897236     0.00000000     0.00000000
     0.35315711     0.79171148     0.00000000     0.00000000
     0.35557600     0.78428115     0.00000000     0.00000000
     0.35799488     0.77668296     0.00000000     0.00000000
     0.36041376     0.76891853     0.00000000     0.00000000
     0.36283265     0.76098952     0.00000000     0.00000000
     0.36525153     0.75289764     0.00000000     0.00000000
     0.36767042     0.74464461     0.00000000     0.00000000
     0.37008930     0.73623220     0.00000000     0.00000000
     0.37250819     0.72766221     0.00000000     0.00000000
     0.37492707     0.71893648     0.00000000     0.00000000
     0.37734595     0.71005687     0.00000000     0.00000000
     0.37976484     0.70102528     0.00000000     0.00000000
     0.38218372     0.69184365     0.00000000     0.00000000
     0.38460261     0.68251394     0.00000000     0.00000000
     0.38702149     0.67303815     0.00000000     0.00000000
     0.38944038     0.66341830     0.00000000     0.00000000
     0.39185926     0.65365646     0.00000000     0.00000000
     0.39427815     0.64375472     0.00000000     0.00000000
     0.39669703     0.63371519     0.00000000     0.00000000
     0.39911591     0.62354002     0.00000000     0.00000000
     0.40153480     0.61323139     0.00000000     0.00000000
     0.40395368     0.60279151     0.00000000     0.00000000
     0.40637257     0.59222261     0.00000000     0.00000000
     0.40879145     0.58152696     0.00000000     0.00000000
     0.41121034     0.57070684     0.00000000     0.00000000
     0.41362922     0.55976457     0.00000000     0.00000000
     0.41604810     0.54870249     0.00000000     0.00000000
     0.41846699     0.53752296     0.00000000     0.00000000
     0.42088587     0.52622839     0.00000000     0.00000000
     0.42330476     0.51482119     0.00000000     0.00000000
     0.42572364     0.50330380     0.00000000     0.00000000
     0.42814253     0.49167868     0.00000000     0.00000000
     0.43056141     0.47994833     0.00000000     0.00000000
     0.43298029     0.46811525     0.00000000     0.00000000
     0.43539918     0.45618198     0.00000000     0.00000000
     0.43781806     0.44415107     0.00000000     0.00000000
     0.44023695     0.43202510     0.00000000     0.00000000
     0.44265583     0.41980665     0.00000000     0.00000000
     0.44507472     0.40749836     0.00000000     0.00000000
     0.44749360     0.39510284     0.00000000     0.00000000
     0.44991248     0.38262277     0.00000000     0.00000000
     0.45233137     0.37006079     0.00000000     0.00000000
     0.45475025     0.35741961     0.00000000     0.00000000
     0.45716914     0.34470193     0.00000000     0.00000000
     0.45958802     0.33191047     0.00000000     0.00000000
     0.46200691     0.31904797     0.00000000     0.00000000
     0.46442579     0.30611719     0.00000000     0.00000000
     0.46684468     0.29312088     0.00000000     0.00000000
     0.46926356     0.28006184     0.00000000     0.00000000
     0.47168244     0.26694285     0.00000000     0.00000000
     0.47410133     0.25376673     0.00000000     0.00000000
     0.47652021     0.24053629     0.00000000     0.00000000
     0.47893910     0.22725437     0.00000000     0.00000000
     0.48135798     0.21392381     0.00000000     0.00000000
     0.48377687     0.20054747     0.00000000     0.00000000
     0.48619575     0.18712819     0.00000000     0.00000000
     0.48861463     0.17366887     0.00000000     0.00000000
     0.49103352     0.16017238     0.00000000     0.00000000
     0.49345240     0.14664160     0.00000000     0.00000000
     0.49587129     0.13307944     0.00000000     0.00000000
     0.49829017     0.11948879     0.00000000     0.00000000
     0.50070906     0.10587257     0.00000000     0.00000000
     0.50312794     0.09223369     0.00000000     0.00000000
     0.50554682     0.07857506     0.00000000     0.00000000
     0.50796571     0.06489962     0.00000000     0.00000000
     0.51038459     0.05121029     0.00000000     0.00000000
     0.51280348     0.03751000     0.00000000     0.00000000
     0.51522236     0.02380168     0.00000000     0.00000000
     0.51764125     0.01008826     0.00000000     0.00000000
     0.52006013    -0.00362731    -0.00000000    -0.00000000
     0.52247901    -0.01734211    -0.00000000    -0.00000000
     0.52489790    -0.03105320    -0.00000000    -0.00000000
     0.52731678    -0.04475764    -0.00000000    -0.00000000
     0.52973567    -0.05845250    -0.00000000    -0.00000000
     0.53215455    -0.07213485    -0.00000000    -0.00000000
     0.53457344    -0.08580176    -0.00000000    -0.00000000
     0.53699232    -0.09945030    -0.00000000    -0.00000000
     0.53941120    -0.11307756    -0.00000000    -0.00000000
     0.54183009    -0.12668062    -0.00000000    -0.00000000
     0.54424897    -0.14025656    -0.00000000    -0.00000000
     0.54666786    -0.15380249    -0.00000000    -0.00000000
     0.54908674    -0.16731549    -0.00000000    -0.00000000
     0.55150563    -0.18079268    -0.00000000    -0.00000000
     0.55392451    -0.19423118    -0.00000000    -0.00000000
     0.55634340    -0.20762811    -0.00000000    -0.00000000
     0.55876228    -0.22098059    -0.00000000    -0.00000000
     0.56118116    -0.23428578    -0.00000000    -0.00000000
     0.56360005    -0.24754082    -0.00000000    -0.00000000
     0.56601893    -0.26074288    -0.00000000    -0.00000000
     0.56843782    -0.27388913    -0.00000000    -0.00000000
     0.57085670    -0.28697676    -0.00000000    -0.00000000
     0.57327559    -0.30000297    -0.00000000    -0.00000000
     0.57569447    -0.31296497    -0.00000000    -0.00000000
     0.57811335    -0.32585998    -0.00000000    -0.00000000
     0.58053224    -0.33868524    -0.00000000    -0.00000000
     0.58295112    -0.35143802    -0.00000000    -0.00000000
     0.58537001    -0.36411557    -0.00000000    -0.00000000
     0.58778889    -0.37671520    -0.00000000    -0.00000000
     0.59020778    -0.38923419    -0.00000000    -0.00000000
     0.59262666    -0.40166987    -0.00000000    -0.00000000
     0.59504554    -0.41401958    -0.00000000    -0.00000000
     0.59746443    -0.42628068    -0.00000000    -0.00000000
     0.59988331    -0.43845053    -0.00000000    -0.00000000
     0.60230220    -0.45052655    -0.00000000    -0.00000000
     0.60472108    -0.46250613    -0.00000000    -0.00000000
     0.60713997    -0.47438673    -0.00000000    -0.00000000
     0.60955885    -0.48616578    -0.00000000    -0.00000000
     0.61197773    -0.49784079    -0.00000000    -0.00000000
     0.61439662    -0.50940923    -0.00000000    -0.00000000
     0.61681550    -0.52086865    -0.00000000    -0.00000000
     0.61923439    -0.53221658    -0.00000000    -0.00000000
