#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.10194074     0.00000000     0.10194074
     0.00483777     0.20358157     0.00000000     0.20358157
     0.00725665     0.30462347     0.00000000     0.30462347
     0.00967554     0.40476917     0.00000000     0.40476917
     0.01209442     0.50372406     0.00000000     0.50372406
     0.01451331     0.60119700     0.00000000     0.60119700
     0.01693219     0.69690123     0.00000000     0.69690123
     0.01935107     0.79055519     0.00000000     0.79055519
     0.02176996     0.88188337     0.00000000     0.88188337
     0.02418884     0.97061706     0.00000000     0.97061706
     0.02660773     1.05649522     0.00000000     1.05649522
     0.02902661     1.13926520     0.00000000     1.13926520
     0.03144550     1.21868349     0.00000000     1.21868349
     0.03386438     1.29451644     0.00000000     1.29451644
     0.03628326     1.36654096     0.00000000     1.36654096
     0.03870215     1.43454514     0.00000000     1.43454514
     0.04112103     1.49832893     0.00000000     1.49832893
     0.04353992     1.55770467     0.00000000     1.55770467
     0.04595880     1.61249769     0.00000000     1.61249769
     0.04837769     1.66254677     0.00000000     1.66254677
     0.05079657     1.70770468     0.00000000     1.70770468
     0.05321546     1.74783857     0.00000000     1.74783857
     0.05563434     1.78283036     0.00000000     1.78283036
     0.05805322     1.81257711     0.00000000     1.81257711
     0.06047211     1.83699129     0.00000000     1.83699129
     0.06289099     1.85600110     0.00000000     1.85600110
     0.06530988     1.86955060     0.00000000     1.86955060
     0.06772876     1.87759992     0.00000000     1.87759992
     0.07014765     1.88012539     0.00000000     1.88012539
     0.07256653     1.87711958     0.00000000     1.87711958
     0.07498541     1.86859133     0.00000000     1.86859133
     0.07740430     1.85456572     0.00000000     1.85456572
     0.07982318     1.83508404     0.00000000     1.83508404
     0.08224207     1.81020358     0.00000000     1.81020358
     0.08466095     1.77999754     0.00000000     1.77999754
     0.08707984     1.74455480     0.00000000     1.74455480
     0.08949872     1.70397961     0.00000000     1.70397961
     0.09191760     1.65839137     0.00000000     1.65839137
     0.09433649     1.60792417     0.00000000     1.60792417
     0.09675537     1.55272650     0.00000000     1.55272650
     0.09917426     1.49296075     0.00000000     1.49296075
     0.10159314     1.42880275     0.00000000     1.42880275
     0.10401203     1.36044124     0.00000000     1.36044124
     0.10643091     1.28807735     0.00000000     1.28807735
     0.10884979     1.21192396     0.00000000     1.21192396
     0.11126868     1.13220513     0.00000000     1.13220513
     0.11368756     1.04915537     0.00000000     1.04915537
     0.11610645     0.96301903     0.00000000     0.96301903
     0.11852533     0.87404950     0.00000000     0.87404950
     0.12094422     0.78250855     0.00000000     0.78250855
     0.12336310     0.68866547     0.00000000     0.68866547
     0.12578198     0.59279636     0.00000000     0.59279636
     0.12820087     0.49518325     0.00000000     0.49518325
     0.13061975     0.39611333     0.00000000     0.39611333
     0.13303864     0.29587805     0.00000000     0.29587805
     0.13545752     0.19477231     0.00000000     0.19477231
     0.13787641     0.09309355     0.00000000     0.09309355
     0.14029529    -0.00885909    -0.00000000    -0.00885909
     0.14271418    -0.11078566    -0.00000000    -0.11078566
     0.14513306    -0.21238631    -0.00000000    -0.21238631
     0.14755194    -0.31336212    -0.00000000    -0.31336212
     0.14997083    -0.41341603    -0.00000000    -0.41341603
     0.15238971    -0.51225367    -0.00000000    -0.51225367
     0.15480860    -0.60958428    -0.00000000    -0.60958428
     0.15722748    -0.70512151    -0.00000000    -0.70512151
     0.15964637    -0.79858429    -0.00000000    -0.79858429
     0.16206525    -0.88969765    -0.00000000    -0.88969765
     0.16448413    -0.97819354    -0.00000000    -0.97819354
     0.16690302    -1.06381162    -0.00000000    -1.06381162
     0.16932190    -1.14629998    -0.00000000    -1.14629998
     0.17174079    -1.22541596    -0.00000000    -1.22541596
     0.17415967    -1.30092679    -0.00000000    -1.30092679
     0.17657856    -1.37261033    -0.00000000    -1.37261033
     0.17899744    -1.44025569    -0.00000000    -1.44025569
     0.18141632    -1.50366384    -0.00000000    -1.50366384
     0.18383521    -1.56264826    -0.00000000    -1.56264826
     0.18625409    -1.61703540    -0.00000000    -1.61703540
     0.18867298    -1.66666526    -0.00000000    -1.66666526
     0.19109186    -1.71139184    -0.00000000    -1.71139184
     0.19351075    -1.75108354    -0.00000000    -1.75108354
     0.19592963    -1.78562360    -0.00000000    -1.78562360
     0.19834851    -1.81491039    -0.00000000    -1.81491039
     0.20076740    -1.83885777    -0.00000000    -1.83885777
     0.20318628    -1.85739527    -0.00000000    -1.85739527
     0.20560517    -1.87046836    -0.00000000    -1.87046836
     0.20802405    -1.87803857    -0.00000000    -1.87803857
     0.21044294    -1.88008365     0.00000000    -1.88008365
     0.21286182    -1.87659756     0.00000000    -1.87659756
     0.21528071    -1.86759057     0.00000000    -1.86759057
     0.21769959    -1.85308917     0.00000000    -1.85308917
     0.22011847    -1.83313603     0.00000000    -1.83313603
     0.22253736    -1.80778985     0.00000000    -1.80778985
     0.22495624    -1.77712520     0.00000000    -1.77712520
     0.22737513    -1.74123229     0.00000000    -1.74123229
     0.22979401    -1.70021671     0.00000000    -1.70021671
     0.23221290    -1.65419914     0.00000000    -1.65419914
     0.23463178    -1.60331496     0.00000000    -1.60331496
     0.23705066    -1.54771386     0.00000000    -1.54771386
     0.23946955    -1.48755943     0.00000000    -1.48755943
     0.24188843    -1.42302863     0.00000000    -1.42302863
     0.24430732    -1.35431132     0.00000000    -1.35431132
     0.24672620    -1.28160965     0.00000000    -1.28160965
     0.24914509    -1.20513752     0.00000000    -1.20513752
     0.25156397    -1.12511991     0.00000000    -1.12511991
     0.25398285    -1.04179222     0.00000000    -1.04179222
     0.25640174    -0.95539961     0.00000000    -0.95539961
     0.25882062    -0.86619623     0.00000000    -0.86619623
     0.26123951    -0.77444453     0.00000000    -0.77444453
     0.26365839    -0.68041443     0.00000000    -0.68041443
     0.26607728    -0.58438256     0.00000000    -0.58438256
     0.26849616    -0.48663146     0.00000000    -0.48663146
     0.27091504    -0.38744870     0.00000000    -0.38744870
     0.27333393    -0.28712607     0.00000000    -0.28712607
     0.27575281    -0.18595873     0.00000000    -0.18595873
     0.27817170    -0.08424430     0.00000000    -0.08424430
     0.28059058     0.01771798     0.00000000     0.01771798
     0.28300947     0.11962813     0.00000000     0.11962813
     0.28542835     0.22118633     0.00000000     0.22118633
     0.28784723     0.32209381     0.00000000     0.32209381
     0.29026612     0.42205370     0.00000000     0.42205370
     0.29268500     0.52077192     0.00000000     0.52077192
     0.29510389     0.61795804     0.00000000     0.61795804
     0.29752277     0.71332614     0.00000000     0.71332614
     0.29994166     0.80659565     0.00000000     0.80659565
     0.30236054     0.89749218     0.00000000     0.89749218
     0.30477943     0.98574831     0.00000000     0.98574831
     0.30719831     1.07110439     0.00000000     1.07110439
     0.30961719     1.15330931     0.00000000     1.15330931
     0.31203608     1.23212122     0.00000000     1.23212122
     0.31445496     1.30730826     0.00000000     1.30730826
     0.31687385     1.37864923     0.00000000     1.37864923
     0.31929273     1.44593425     0.00000000     1.44593425
     0.32171162     1.50896537     0.00000000     1.50896537
     0.32413050     1.56755715     0.00000000     1.56755715
     0.32654938     1.62153721     0.00000000     1.62153721
     0.32896827     1.67074675     0.00000000     1.67074675
     0.33138715     1.71504099     0.00000000     1.71504099
     0.33380604     1.75428963     0.00000000     1.75428963
     0.33622492     1.78837719     0.00000000     1.78837719
     0.33864381     1.81720338     0.00000000     1.81720338
     0.34106269     1.84068341     0.00000000     1.84068341
     0.34348157     1.85874820     0.00000000     1.85874820
     0.34590046     1.87134459     0.00000000     1.87134459
     0.34831934     1.87843553     0.00000000     1.87843553
     0.35073823     1.88000016     0.00000000     1.88000016
     0.35315711     1.87603388     0.00000000     1.87603388
     0.35557600     1.86654835     0.00000000     1.86654835
     0.35799488     1.85157148     0.00000000     1.85157148
     0.36041376     1.83114733     0.00000000     1.83114733
     0.36283265     1.80533599     0.00000000     1.80533599
     0.36525153     1.77421340     0.00000000     1.77421340
     0.36767042     1.73787112     0.00000000     1.73787112
     0.37008930     1.69641606     0.00000000     1.69641606
     0.37250819     1.64997019     0.00000000     1.64997019
     0.37492707     1.59867014     0.00000000     1.59867014
     0.37734595     1.54266685     0.00000000     1.54266685
     0.37976484     1.48212507     0.00000000     1.48212507
     0.38218372     1.41722291     0.00000000     1.41722291
     0.38460261     1.34815132     0.00000000     1.34815132
     0.38702149     1.27511350     0.00000000     1.27511350
     0.38944038     1.19832433     0.00000000     1.19832433
     0.39185926     1.11800972     0.00000000     1.11800972
     0.39427815     1.03440595     0.00000000     1.03440595
     0.39669703     0.94775898     0.00000000     0.94775898
     0.39911591     0.85832373     0.00000000     0.85832373
     0.40153480     0.76636331     0.00000000     0.76636331
     0.40395368     0.67214827     0.00000000     0.67214827
     0.40637257     0.57595579     0.00000000     0.57595579
     0.40879145     0.47806886     0.00000000     0.47806886
     0.41121034     0.37877546     0.00000000     0.37877546
     0.41362922     0.27836771     0.00000000     0.27836771
