#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.01871815     0.00000000     0.01871815
     0.00483777     0.03742147     0.00000000     0.03742147
     0.00725665     0.05609511     0.00000000     0.05609511
     0.00967554     0.07472427     0.00000000     0.07472427
     0.01209442     0.09329419     0.00000000     0.09329419
     0.01451331     0.11179013     0.00000000     0.11179013
     0.01693219     0.13019744     0.00000000     0.13019744
     0.01935107     0.14850151     0.00000000     0.14850151
     0.02176996     0.16668784     0.00000000     0.16668784
     0.02418884     0.18474201     0.00000000     0.18474201
     0.02660773     0.20264969     0.00000000     0.20264969
     0.02902661     0.22039669     0.00000000     0.22039669
     0.03144550     0.23796895     0.00000000     0.23796895
     0.03386438     0.25535252     0.00000000     0.25535252
     0.03628326     0.27253362     0.00000000     0.27253362
     0.03870215     0.28949864     0.00000000     0.28949864
     0.04112103     0.30623411     0.00000000     0.30623411
     0.04353992     0.32272678     0.00000000     0.32272678
     0.04595880     0.33896355     0.00000000     0.33896355
     0.04837769     0.35493157     0.00000000     0.35493157
     0.05079657     0.37061816     0.00000000     0.37061816
     0.05321546     0.38601090     0.00000000     0.38601090
     0.05563434     0.40109757     0.00000000     0.40109757
     0.05805322     0.41586621     0.00000000     0.41586621
     0.06047211     0.43030512     0.00000000     0.43030512
     0.06289099     0.44440284     0.00000000     0.44440284
     0.06530988     0.45814820     0.00000000     0.45814820
     0.06772876     0.47153030     0.00000000     0.47153030
     0.07014765     0.48453852     0.00000000     0.48453852
     0.07256653     0.49716256     0.00000000     0.49716256
     0.07498541     0.50939241     0.00000000     0.50939241
     0.07740430     0.52121836     0.00000000     0.52121836
     0.07982318     0.53263104     0.00000000     0.53263104
     0.08224207     0.54362141     0.00000000     0.54362141
     0.08466095     0.55418074     0.00000000     0.55418074
     0.08707984     0.56430067     0.00000000     0.56430067
     0.08949872     0.57397316     0.00000000     0.57397316
     0.09191760     0.58319057     0.00000000     0.58319057
     0.09433649     0.59194556     0.00000000     0.59194556
     0.09675537     0.60023121     0.00000000     0.60023121
     0.09917426     0.60804094     0.00000000     0.60804094
     0.10159314     0.61536856     0.00000000     0.61536856
     0.10401203     0.62220825     0.00000000     0.62220825
     0.10643091     0.62855461     0.00000000     0.62855461
     0.10884979     0.63440259     0.00000000     0.63440259
     0.11126868     0.63974756     0.00000000     0.63974756
     0.11368756     0.64458528     0.00000000     0.64458528
     0.11610645     0.64891191     0.00000000     0.64891191
     0.11852533     0.65272403     0.00000000     0.65272403
     0.12094422     0.65601861     0.00000000     0.65601861
     0.12336310     0.65879304     0.00000000     0.65879304
     0.12578198     0.66104512     0.00000000     0.66104512
     0.12820087     0.66277306     0.00000000     0.66277306
     0.13061975     0.66397549     0.00000000     0.66397549
     0.13303864     0.66465146     0.00000000     0.66465146
     0.13545752     0.66480044     0.00000000     0.66480044
     0.13787641     0.66442231     0.00000000     0.66442231
     0.14029529     0.66351736     0.00000000     0.66351736
     0.14271418     0.66208631     0.00000000     0.66208631
     0.14513306     0.66013030     0.00000000     0.66013030
     0.14755194     0.65765088     0.00000000     0.65765088
     0.14997083     0.65465002     0.00000000     0.65465002
     0.15238971     0.65113009     0.00000000     0.65113009
     0.15480860     0.64709388     0.00000000     0.64709388
     0.15722748     0.64254460     0.00000000     0.64254460
     0.15964637     0.63748585     0.00000000     0.63748585
     0.16206525     0.63192165     0.00000000     0.63192165
     0.16448413     0.62585640     0.00000000     0.62585640
     0.16690302     0.61929492     0.00000000     0.61929492
     0.16932190     0.61224240     0.00000000     0.61224240
     0.17174079     0.60470444     0.00000000     0.60470444
     0.17415967     0.59668702     0.00000000     0.59668702
     0.17657856     0.58819649     0.00000000     0.58819649
     0.17899744     0.57923958     0.00000000     0.57923958
     0.18141632     0.56982340     0.00000000     0.56982340
