#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.48127413
     0.00241888     0.03282600     0.03282600     0.48071390
     0.00483777     0.06557558     0.06557558     0.47903451
     0.00725665     0.09817249     0.09817249     0.47623987
     0.00967554     0.13054085     0.13054085     0.47233649
     0.01209442     0.16260529     0.16260529     0.46733345
     0.01451331     0.19429116     0.19429116     0.46124241
     0.01693219     0.22552471     0.22552471     0.45407753
     0.01935107     0.25623320     0.25623320     0.44585552
     0.02176996     0.28634516     0.28634516     0.43659550
     0.02418884     0.31579046     0.31579046     0.42631903
     0.02660773     0.34450057     0.34450057     0.41505004
     0.02902661     0.37240865     0.37240865     0.40281477
     0.03144550     0.39944971     0.39944971     0.38964169
     0.03386438     0.42556081     0.42556081     0.37556149
     0.03628326     0.45068115     0.45068115     0.36060693
     0.03870215     0.47475225     0.47475225     0.34481284
     0.04112103     0.49771807     0.49771807     0.32821598
     0.04353992     0.51952514     0.51952514     0.31085500
     0.04595880     0.54012270     0.54012270     0.29277031
     0.04837769     0.55946279     0.55946279     0.27400402
     0.05079657     0.57750039     0.57750039     0.25459981
     0.05321546     0.59419349     0.59419349     0.23460286
     0.05563434     0.60950325     0.60950325     0.21405973
     0.05805322     0.62339401     0.62339401     0.19301825
     0.06047211     0.63583343     0.63583343     0.17152739
     0.06289099     0.64679256     0.64679256     0.14963720
     0.06530988     0.65624587     0.65624587     0.12739864
     0.06772876     0.66417138     0.66417138     0.10486348
     0.07014765     0.67055061     0.67055061     0.08208418
     0.07256653     0.67536872     0.67536872     0.05911378
     0.07498541     0.67861449     0.67861449     0.03600576
     0.07740430     0.68028037     0.68028037     0.01281391
     0.07982318     0.68036247     0.68036247    -0.01040777
     0.08224207     0.67886061     0.67886061    -0.03360522
     0.08466095     0.67577829     0.67577829    -0.05672444
     0.08707984     0.67112267     0.67112267    -0.07971159
     0.08949872     0.66490460     0.66490460    -0.10251316
     0.09191760     0.65713855     0.65713855    -0.12507607
     0.09433649     0.64784260     0.64784260    -0.14734779
     0.09675537     0.63703841     0.63703841    -0.16927647
     0.09917426     0.62475111     0.62475111    -0.19081105
     0.10159314     0.61100932     0.61100932    -0.21190140
     0.10401203     0.59584502     0.59584502    -0.23249842
     0.10643091     0.57929353     0.57929353    -0.25255415
     0.10884979     0.56139337     0.56139337    -0.27202191
     0.11126868     0.54218623     0.54218623    -0.29085637
     0.11368756     0.52171681     0.52171681    -0.30901369
     0.11610645     0.50003277     0.50003277    -0.32645158
     0.11852533     0.47718460     0.47718460    -0.34312945
     0.12094422     0.45322549     0.45322549    -0.35900848
     0.12336310     0.42821121     0.42821121    -0.37405169
     0.12578198     0.40220001     0.40220001    -0.38822407
     0.12820087     0.37525243     0.37525243    -0.40149262
