#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.60073421
     0.00241888     0.01009976     0.00000000     0.60064930
     0.00483777     0.02019666     0.00000000     0.60039461
     0.00725665     0.03028785     0.00000000     0.59997020
     0.00967554     0.04037048     0.00000000     0.59937619
     0.01209442     0.05044169     0.00000000     0.59861275
     0.01451331     0.06049865     0.00000000     0.59768010
     0.01693219     0.07053851     0.00000000     0.59657850
     0.01935107     0.08055843     0.00000000     0.59530826
     0.02176996     0.09055558     0.00000000     0.59386975
     0.02418884     0.10052713     0.00000000     0.59226336
     0.02660773     0.11047026     0.00000000     0.59048955
     0.02902661     0.12038216     0.00000000     0.58854883
     0.03144550     0.13026004     0.00000000     0.58644174
     0.03386438     0.14010109     0.00000000     0.58416887
     0.03628326     0.14990254     0.00000000     0.58173088
     0.03870215     0.15966162     0.00000000     0.57912844
     0.04112103     0.16937557     0.00000000     0.57636230
     0.04353992     0.17904164     0.00000000     0.57343324
     0.04595880     0.18865709     0.00000000     0.57034208
     0.04837769     0.19821922     0.00000000     0.56708970
     0.05079657     0.20772532     0.00000000     0.56367702
     0.05321546     0.21717269     0.00000000     0.56010500
     0.05563434     0.22655868     0.00000000     0.55637465
     0.05805322     0.23588063     0.00000000     0.55248703
     0.06047211     0.24513590     0.00000000     0.54844323
     0.06289099     0.25432187     0.00000000     0.54424441
     0.06530988     0.26343595     0.00000000     0.53989174
     0.06772876     0.27247557     0.00000000     0.53538645
     0.07014765     0.28143816     0.00000000     0.53072983
     0.07256653     0.29032120     0.00000000     0.52592318
     0.07498541     0.29912218     0.00000000     0.52096786
     0.07740430     0.30783859     0.00000000     0.51586528
     0.07982318     0.31646799     0.00000000     0.51061688
     0.08224207     0.32500794     0.00000000     0.50522414
     0.08466095     0.33345601     0.00000000     0.49968858
     0.08707984     0.34180982     0.00000000     0.49401178
     0.08949872     0.35006701     0.00000000     0.48819533
     0.09191760     0.35822524     0.00000000     0.48224088
     0.09433649     0.36628222     0.00000000     0.47615011
     0.09675537     0.37423565     0.00000000     0.46992475
     0.09917426     0.38208330     0.00000000     0.46356655
     0.10159314     0.38982294     0.00000000     0.45707731
     0.10401203     0.39745239     0.00000000     0.45045887
     0.10643091     0.40496948     0.00000000     0.44371309
     0.10884979     0.41237211     0.00000000     0.43684189
     0.11126868     0.41965816     0.00000000     0.42984720
     0.11368756     0.42682559     0.00000000     0.42273100
     0.11610645     0.43387237     0.00000000     0.41549531
     0.11852533     0.44079650     0.00000000     0.40814217
     0.12094422     0.44759603     0.00000000     0.40067366
     0.12336310     0.45426903     0.00000000     0.39309189
     0.12578198     0.46081363     0.00000000     0.38539900
     0.12820087     0.46722796     0.00000000     0.37759717
     0.13061975     0.47351022     0.00000000     0.36968860
     0.13303864     0.47965863     0.00000000     0.36167552
     0.13545752     0.48567146     0.00000000     0.35356022
     0.13787641     0.49154699     0.00000000     0.34534497
     0.14029529     0.49728358     0.00000000     0.33703209
     0.14271418     0.50287960     0.00000000     0.32862395
     0.14513306     0.50833346     0.00000000     0.32012292
     0.14755194     0.51364363     0.00000000     0.31153139
     0.14997083     0.51880861     0.00000000     0.30285180
     0.15238971     0.52382694     0.00000000     0.29408660
     0.15480860     0.52869719     0.00000000     0.28523827
     0.15722748     0.53341799     0.00000000     0.27630931
     0.15964637     0.53798801     0.00000000     0.26730225
     0.16206525     0.54240595     0.00000000     0.25821963
     0.16448413     0.54667057     0.00000000     0.24906401
     0.16690302     0.55078065     0.00000000     0.23983799
     0.16932190     0.55473505     0.00000000     0.23054417
     0.17174079     0.55853263     0.00000000     0.22118519
     0.17415967     0.56217233     0.00000000     0.21176368
