#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.05474681     0.00000000     0.05474681
     0.00483777     0.10941800     0.00000000     0.10941800
     0.00725665     0.16393806     0.00000000     0.16393806
     0.00967554     0.21823167     0.00000000     0.21823167
     0.01209442     0.27222385     0.00000000     0.27222385
     0.01451331     0.32584002     0.00000000     0.32584002
     0.01693219     0.37900612     0.00000000     0.37900612
     0.01935107     0.43164871     0.00000000     0.43164871
     0.02176996     0.48369508     0.00000000     0.48369508
     0.02418884     0.53507335     0.00000000     0.53507335
     0.02660773     0.58571254     0.00000000     0.58571254
     0.02902661     0.63554271     0.00000000     0.63554271
     0.03144550     0.68449502     0.00000000     0.68449502
     0.03386438     0.73250188     0.00000000     0.73250188
     0.03628326     0.77949695     0.00000000     0.77949695
     0.03870215     0.82541534     0.00000000     0.82541534
     0.04112103     0.87019362     0.00000000     0.87019362
     0.04353992     0.91376993     0.00000000     0.91376993
     0.04595880     0.95608409     0.00000000     0.95608409
     0.04837769     0.99707764     0.00000000     0.99707764
     0.05079657     1.03669398     0.00000000     1.03669398
     0.05321546     1.07487837     0.00000000     1.07487837
     0.05563434     1.11157807     0.00000000     1.11157807
     0.05805322     1.14674239     0.00000000     1.14674239
     0.06047211     1.18032277     0.00000000     1.18032277
     0.06289099     1.21227281     0.00000000     1.21227281
     0.06530988     1.24254839     0.00000000     1.24254839
     0.06772876     1.27110768     0.00000000     1.27110768
     0.07014765     1.29791125     0.00000000     1.29791125
     0.07256653     1.32292206     0.00000000     1.32292206
     0.07498541     1.34610557     0.00000000     1.34610557
     0.07740430     1.36742976     0.00000000     1.36742976
     0.07982318     1.38686518     0.00000000     1.38686518
     0.08224207     1.40438497     0.00000000     1.40438497
     0.08466095     1.41996495     0.00000000     1.41996495
     0.08707984     1.43358358     0.00000000     1.43358358
     0.08949872     1.44522206     0.00000000     1.44522206
     0.09191760     1.45486431     0.00000000     1.45486431
     0.09433649     1.46249702     0.00000000     1.46249702
     0.09675537     1.46810963     0.00000000     1.46810963
     0.09917426     1.47169441     0.00000000     1.47169441
     0.10159314     1.47324639     0.00000000     1.47324639
     0.10401203     1.47276344     0.00000000     1.47276344
     0.10643091     1.47024622     0.00000000     1.47024622
     0.10884979     1.46569820     0.00000000     1.46569820
     0.11126868     1.45912568     0.00000000     1.45912568
     0.11368756     1.45053772     0.00000000     1.45053772
     0.11610645     1.43994619     0.00000000     1.43994619
     0.11852533     1.42736573     0.00000000     1.42736573
     0.12094422     1.41281369     0.00000000     1.41281369
     0.12336310     1.39631020     0.00000000     1.39631020
     0.12578198     1.37787804     0.00000000     1.37787804
     0.12820087     1.35754267     0.00000000     1.35754267
     0.13061975     1.33533218     0.00000000     1.33533218
     0.13303864     1.31127725     0.00000000     1.31127725
     0.13545752     1.28541111     0.00000000     1.28541111
     0.13787641     1.25776948     0.00000000     1.25776948
     0.14029529     1.22839054     0.00000000     1.22839054
     0.14271418     1.19731487     0.00000000     1.19731487
     0.14513306     1.16458540     0.00000000     1.16458540
     0.14755194     1.13024734     0.00000000     1.13024734
     0.14997083     1.09434811     0.00000000     1.09434811
     0.15238971     1.05693730     0.00000000     1.05693730
     0.15480860     1.01806659     0.00000000     1.01806659
     0.15722748     0.97778966     0.00000000     0.97778966
     0.15964637     0.93616215     0.00000000     0.93616215
     0.16206525     0.89324155     0.00000000     0.89324155
     0.16448413     0.84908716     0.00000000     0.84908716
     0.16690302     0.80375996     0.00000000     0.80375996
     0.16932190     0.75732255     0.00000000     0.75732255
     0.17174079     0.70983909     0.00000000     0.70983909
     0.17415967     0.66137515     0.00000000     0.66137515
     0.17657856     0.61199768     0.00000000     0.61199768
     0.17899744     0.56177489     0.00000000     0.56177489
     0.18141632     0.51077613     0.00000000     0.51077613
     0.18383521     0.45907187     0.00000000     0.45907187
     0.18625409     0.40673350     0.00000000     0.40673350
     0.18867298     0.35383333     0.00000000     0.35383333
     0.19109186     0.30044443     0.00000000     0.30044443
     0.19351075     0.24664053     0.00000000     0.24664053
     0.19592963     0.19249596     0.00000000     0.19249596
     0.19834851     0.13808550     0.00000000     0.13808550
     0.20076740     0.08348431     0.00000000     0.08348431
     0.20318628     0.02876780     0.00000000     0.02876780
     0.20560517    -0.02598844    -0.00000000    -0.02598844
     0.20802405    -0.08070878    -0.00000000    -0.08070878
     0.21044294    -0.13531765    -0.00000000    -0.13531765
     0.21286182    -0.18973960    -0.00000000    -0.18973960
     0.21528071    -0.24389948    -0.00000000    -0.24389948
     0.21769959    -0.29772247    -0.00000000    -0.29772247
     0.22011847    -0.35113422    -0.00000000    -0.35113422
     0.22253736    -0.40406097    -0.00000000    -0.40406097
     0.22495624    -0.45642960    -0.00000000    -0.45642960
     0.22737513    -0.50816779    -0.00000000    -0.50816779
     0.22979401    -0.55920406    -0.00000000    -0.55920406
     0.23221290    -0.60946793    -0.00000000    -0.60946793
     0.23463178    -0.65888996    -0.00000000    -0.65888996
     0.23705066    -0.70740190    -0.00000000    -0.70740190
     0.23946955    -0.75493673    -0.00000000    -0.75493673
     0.24188843    -0.80142879    -0.00000000    -0.80142879
     0.24430732    -0.84681388    -0.00000000    -0.84681388
     0.24672620    -0.89102929    -0.00000000    -0.89102929
     0.24914509    -0.93401396    -0.00000000    -0.93401396
     0.25156397    -0.97570852    -0.00000000    -0.97570852
     0.25398285    -1.01605536    -0.00000000    -1.01605536
     0.25640174    -1.05499877    -0.00000000    -1.05499877
     0.25882062    -1.09248496    -0.00000000    -1.09248496
     0.26123951    -1.12846213    -0.00000000    -1.12846213
     0.26365839    -1.16288061    -0.00000000    -1.16288061
     0.26607728    -1.19569285    -0.00000000    -1.19569285
     0.26849616    -1.22685352    -0.00000000    -1.22685352
     0.27091504    -1.25631959    -0.00000000    -1.25631959
     0.27333393    -1.28405036    -0.00000000    -1.28405036
     0.27575281    -1.31000751    -0.00000000    -1.31000751
     0.27817170    -1.33415521    -0.00000000    -1.33415521
     0.28059058    -1.35646009    -0.00000000    -1.35646009
     0.28300947    -1.37689135    -0.00000000    -1.37689135
     0.28542835    -1.39542076    -0.00000000    -1.39542076
     0.28784723    -1.41202274    -0.00000000    -1.41202274
     0.29026612    -1.42667434    -0.00000000    -1.42667434
     0.29268500    -1.43935534    -0.00000000    -1.43935534
     0.29510389    -1.45004821    -0.00000000    -1.45004821
     0.29752277    -1.45873818    -0.00000000    -1.45873818
     0.29994166    -1.46541326    -0.00000000    -1.46541326
     0.30236054    -1.47006423    -0.00000000    -1.47006423
     0.30477943    -1.47268465    -0.00000000    -1.47268465
     0.30719831    -1.47327091     0.00000000    -1.47327091
     0.30961719    -1.47182220     0.00000000    -1.47182220
     0.31203608    -1.46834052     0.00000000    -1.46834052
     0.31445496    -1.46283069     0.00000000    -1.46283069
     0.31687385    -1.45530030     0.00000000    -1.45530030
     0.31929273    -1.44575976     0.00000000    -1.44575976
     0.32171162    -1.43422226     0.00000000    -1.43422226
     0.32413050    -1.42070372     0.00000000    -1.42070372
     0.32654938    -1.40522281     0.00000000    -1.40522281
     0.32896827    -1.38780093     0.00000000    -1.38780093
     0.33138715    -1.36846214     0.00000000    -1.36846214
     0.33380604    -1.34723315     0.00000000    -1.34723315
     0.33622492    -1.32414327     0.00000000    -1.32414327
     0.33864381    -1.29922441     0.00000000    -1.29922441
     0.34106269    -1.27251098     0.00000000    -1.27251098
     0.34348157    -1.24403988     0.00000000    -1.24403988
     0.34590046    -1.21385044     0.00000000    -1.21385044
     0.34831934    -1.18198436     0.00000000    -1.18198436
     0.35073823    -1.14848565     0.00000000    -1.14848565
     0.35315711    -1.11340058     0.00000000    -1.11340058
     0.35557600    -1.07677762     0.00000000    -1.07677762
     0.35799488    -1.03866735     0.00000000    -1.03866735
     0.36041376    -0.99912240     0.00000000    -0.99912240
     0.36283265    -0.95819741     0.00000000    -0.95819741
     0.36525153    -0.91594890     0.00000000    -0.91594890
     0.36767042    -0.87243523     0.00000000    -0.87243523
     0.37008930    -0.82771649     0.00000000    -0.82771649
     0.37250819    -0.78185446     0.00000000    -0.78185446
     0.37492707    -0.73491249     0.00000000    -0.73491249
     0.37734595    -0.68695542     0.00000000    -0.68695542
     0.37976484    -0.63804948     0.00000000    -0.63804948
     0.38218372    -0.58826222     0.00000000    -0.58826222
     0.38460261    -0.53766243     0.00000000    -0.53766243
     0.38702149    -0.48631998     0.00000000    -0.48631998
     0.38944038    -0.43430580     0.00000000    -0.43430580
     0.39185926    -0.38169173     0.00000000    -0.38169173
     0.39427815    -0.32855044     0.00000000    -0.32855044
     0.39669703    -0.27495534     0.00000000    -0.27495534
     0.39911591    -0.22098046     0.00000000    -0.22098046
     0.40153480    -0.16670034     0.00000000    -0.16670034
     0.40395368    -0.11218997     0.00000000    -0.11218997
     0.40637257    -0.05752463     0.00000000    -0.05752463
     0.40879145    -0.00277984     0.00000000    -0.00277984
     0.41121034     0.05196879     0.00000000     0.05196879
     0.41362922     0.10664564     0.00000000     0.10664564
     0.41604810     0.16117519     0.00000000     0.16117519
     0.41846699     0.21548211     0.00000000     0.21548211
     0.42088587     0.26949139     0.00000000     0.26949139
     0.42330476     0.32312844     0.00000000     0.32312844
     0.42572364     0.37631916     0.00000000     0.37631916
     0.42814253     0.42899008     0.00000000     0.42899008
     0.43056141     0.48106846     0.00000000     0.48106846
     0.43298029     0.53248236     0.00000000     0.53248236
     0.43539918     0.58316077     0.00000000     0.58316077
     0.43781806     0.63303367     0.00000000     0.63303367
     0.44023695     0.68203219     0.00000000     0.68203219
     0.44265583     0.73008865     0.00000000     0.73008865
     0.44507472     0.77713667     0.00000000     0.77713667
     0.44749360     0.82311125     0.00000000     0.82311125
     0.44991248     0.86794891     0.00000000     0.86794891
     0.45233137     0.91158770     0.00000000     0.91158770
     0.45475025     0.95396736     0.00000000     0.95396736
     0.45716914     0.99502933     0.00000000     0.99502933
     0.45958802     1.03471692     0.00000000     1.03471692
     0.46200691     1.07297528     0.00000000     1.07297528
     0.46442579     1.10975160     0.00000000     1.10975160
     0.46684468     1.14499505     0.00000000     1.14499505
     0.46926356     1.17865697     0.00000000     1.17865697
     0.47168244     1.21069086     0.00000000     1.21069086
     0.47410133     1.24105247     0.00000000     1.24105247
     0.47652021     1.26969986     0.00000000     1.26969986
     0.47893910     1.29659347     0.00000000     1.29659347
     0.48135798     1.32169614     0.00000000     1.32169614
     0.48377687     1.34497321     0.00000000     1.34497321
     0.48619575     1.36639252     0.00000000     1.36639252
     0.48861463     1.38592449     0.00000000     1.38592449
     0.49103352     1.40354213     0.00000000     1.40354213
     0.49345240     1.41922112     0.00000000     1.41922112
     0.49587129     1.43293979     0.00000000     1.43293979
     0.49829017     1.44467921     0.00000000     1.44467921
     0.50070906     1.45442314     0.00000000     1.45442314
     0.50312794     1.46215814     0.00000000     1.46215814
     0.50554682     1.46787351     0.00000000     1.46787351
     0.50796571     1.47156138     0.00000000     1.47156138
     0.51038459     1.47321663     0.00000000     1.47321663
     0.51280348     1.47283699     0.00000000     1.47283699
     0.51522236     1.47042297     0.00000000     1.47042297
     0.51764125     1.46597792     0.00000000     1.46597792
     0.52006013     1.45950798     0.00000000     1.45950798
     0.52247901     1.45102207     0.00000000     1.45102207
     0.52489790     1.44053192     0.00000000     1.44053192
     0.52731678     1.42805203     0.00000000     1.42805203
     0.52973567     1.41359962     0.00000000     1.41359962
     0.53215455     1.39719467     0.00000000     1.39719467
     0.53457344     1.37885982     0.00000000     1.37885982
     0.53699232     1.35862041     0.00000000     1.35862041
     0.53941120     1.33650440     0.00000000     1.33650440
     0.54183009     1.31254232     0.00000000     1.31254232
     0.54424897     1.28676728     0.00000000     1.28676728
     0.54666786     1.25921488     0.00000000     1.25921488
     0.54908674     1.22992318     0.00000000     1.22992318
     0.55150563     1.19893263     0.00000000     1.19893263
     0.55392451     1.16628605     0.00000000     1.16628605
     0.55634340     1.13202852     0.00000000     1.13202852
     0.55876228     1.09620737     0.00000000     1.09620737
     0.56118116     1.05887206     0.00000000     1.05887206
     0.56360005     1.02007419     0.00000000     1.02007419
     0.56601893     0.97986732     0.00000000     0.97986732
     0.56843782     0.93830700     0.00000000     0.93830700
     0.57085670     0.89545063     0.00000000     0.89545063
     0.57327559     0.85135742     0.00000000     0.85135742
     0.57569447     0.80608826     0.00000000     0.80608826
     0.57811335     0.75970568     0.00000000     0.75970568
     0.58053224     0.71227375     0.00000000     0.71227375
     0.58295112     0.66385798     0.00000000     0.66385798
     0.58537001     0.61452526     0.00000000     0.61452526
     0.58778889     0.56434371     0.00000000     0.56434371
     0.59020778     0.51338266     0.00000000     0.51338266
     0.59262666     0.46171250     0.00000000     0.46171250
     0.59504554     0.40940459     0.00000000     0.40940459
     0.59746443     0.35653118     0.00000000     0.35653118
     0.59988331     0.30316532     0.00000000     0.30316532
     0.60230220     0.24938070     0.00000000     0.24938070
     0.60472108     0.19525162     0.00000000     0.19525162
     0.60713997     0.14085285     0.00000000     0.14085285
     0.60955885     0.08625953     0.00000000     0.08625953
     0.61197773     0.03154706     0.00000000     0.03154706
     0.61439662    -0.02320899    -0.00000000    -0.02320899
     0.61681550    -0.07793298    -0.00000000    -0.07793298
     0.61923439    -0.13254932    -0.00000000    -0.13254932
     0.62165327    -0.18698258    -0.00000000    -0.18698258
     0.62407216    -0.24115756    -0.00000000    -0.24115756
     0.62649104    -0.29499945    -0.00000000    -0.29499945
     0.62890992    -0.34843386    -0.00000000    -0.34843386
     0.63132881    -0.40138700    -0.00000000    -0.40138700
     0.63374769    -0.45378571    -0.00000000    -0.45378571
     0.63616658    -0.50555763    -0.00000000    -0.50555763
     0.63858546    -0.55663124    -0.00000000    -0.55663124
     0.64100435    -0.60693601    -0.00000000    -0.60693601
     0.64342323    -0.65640243    -0.00000000    -0.65640243
     0.64584212    -0.70496219    -0.00000000    -0.70496219
     0.64826100    -0.75254822    -0.00000000    -0.75254822
     0.65067988    -0.79909478    -0.00000000    -0.79909478
     0.65309877    -0.84453758    -0.00000000    -0.84453758
     0.65551765    -0.88881386    -0.00000000    -0.88881386
     0.65793654    -0.93186245    -0.00000000    -0.93186245
     0.66035542    -0.97362390    -0.00000000    -0.97362390
     0.66277431    -1.01404052    -0.00000000    -1.01404052
     0.66519319    -1.05305649    -0.00000000    -1.05305649
     0.66761207    -1.09061791    -0.00000000    -1.09061791
     0.67003096    -1.12667291    -0.00000000    -1.12667291
     0.67244984    -1.16117168    -0.00000000    -1.16117168
     0.67486873    -1.19406657    -0.00000000    -1.19406657
     0.67728761    -1.22531214    -0.00000000    -1.22531214
     0.67970650    -1.25486523    -0.00000000    -1.25486523
     0.68212538    -1.28268503    -0.00000000    -1.28268503
     0.68454426    -1.30873311    -0.00000000    -1.30873311
     0.68696315    -1.33297349    -0.00000000    -1.33297349
     0.68938203    -1.35537269    -0.00000000    -1.35537269
     0.69180092    -1.37589976    -0.00000000    -1.37589976
     0.69421980    -1.39452636    -0.00000000    -1.39452636
     0.69663869    -1.41122675    -0.00000000    -1.41122675
     0.69905757    -1.42597788    -0.00000000    -1.42597788
     0.70147645    -1.43875935    -0.00000000    -1.43875935
     0.70389534    -1.44955353    -0.00000000    -1.44955353
     0.70631422    -1.45834550    -0.00000000    -1.45834550
     0.70873311    -1.46512311    -0.00000000    -1.46512311
     0.71115199    -1.46987700    -0.00000000    -1.46987700
     0.71357088    -1.47260062    -0.00000000    -1.47260062
     0.71598976    -1.47329018     0.00000000    -1.47329018
     0.71840864    -1.47194476     0.00000000    -1.47194476
     0.72082753    -1.46856619     0.00000000    -1.46856619
     0.72324641    -1.46315915     0.00000000    -1.46315915
     0.72566530    -1.45573111     0.00000000    -1.45573111
     0.72808418    -1.44629232     0.00000000    -1.44629232
     0.73050307    -1.43485583     0.00000000    -1.43485583
     0.73292195    -1.42143743     0.00000000    -1.42143743
     0.73534084    -1.40605565     0.00000000    -1.40605565
     0.73775972    -1.38873175     0.00000000    -1.38873175
     0.74017860    -1.36948965     0.00000000    -1.36948965
     0.74259749    -1.34835592     0.00000000    -1.34835592
     0.74501637    -1.32535977     0.00000000    -1.32535977
     0.74743526    -1.30053294     0.00000000    -1.30053294
     0.74985414    -1.27390975     0.00000000    -1.27390975
     0.75227303    -1.24552695     0.00000000    -1.24552695
     0.75469191    -1.21542376     0.00000000    -1.21542376
     0.75711079    -1.18364175     0.00000000    -1.18364175
     0.75952968    -1.15022482     0.00000000    -1.15022482
     0.76194856    -1.11521913     0.00000000    -1.11521913
     0.76436745    -1.07867304     0.00000000    -1.07867304
     0.76678633    -1.04063702     0.00000000    -1.04063702
     0.76920522    -1.00116361     0.00000000    -1.00116361
     0.77162410    -0.96030733     0.00000000    -0.96030733
     0.77404298    -0.91812461     0.00000000    -0.91812461
     0.77646187    -0.87467373     0.00000000    -0.87467373
     0.77888075    -0.83001469     0.00000000    -0.83001469
     0.78129964    -0.78420919     0.00000000    -0.78420919
     0.78371852    -0.73732049     0.00000000    -0.73732049
