#     time (fs)  |  E_x (eV/ang)  | E_y (eV/ang) | E_z (eV/ang)
     0.00000000     0.00000000     0.00000000     0.00000000
     0.00241888     0.00000000     0.00000000     0.04038489
     0.00483777     0.00000000     0.00000000     0.08074586
     0.00725665     0.00000000     0.00000000     0.12105902
     0.00967554     0.00000000     0.00000000     0.16130049
     0.01209442     0.00000000     0.00000000     0.20144645
     0.01451331     0.00000000     0.00000000     0.24147312
     0.01693219     0.00000000     0.00000000     0.28135680
     0.01935107     0.00000000     0.00000000     0.32107387
     0.02176996     0.00000000     0.00000000     0.36060081
     0.02418884     0.00000000     0.00000000     0.39991423
     0.02660773     0.00000000     0.00000000     0.43899083
     0.02902661     0.00000000     0.00000000     0.47780747
     0.03144550     0.00000000     0.00000000     0.51634118
     0.03386438     0.00000000     0.00000000     0.55456914
     0.03628326     0.00000000     0.00000000     0.59246870
     0.03870215     0.00000000     0.00000000     0.63001743
     0.04112103     0.00000000     0.00000000     0.66719309
     0.04353992     0.00000000     0.00000000     0.70397366
     0.04595880     0.00000000     0.00000000     0.74033737
     0.04837769     0.00000000     0.00000000     0.77626269
     0.05079657     0.00000000     0.00000000     0.81172833
     0.05321546     0.00000000     0.00000000     0.84671330
     0.05563434     0.00000000     0.00000000     0.88119689
     0.05805322     0.00000000     0.00000000     0.91515867
     0.06047211     0.00000000     0.00000000     0.94857852
     0.06289099     0.00000000     0.00000000     0.98143668
     0.06530988     0.00000000     0.00000000     1.01371366
     0.06772876     0.00000000     0.00000000     1.04539037
     0.07014765     0.00000000     0.00000000     1.07644804
     0.07256653     0.00000000     0.00000000     1.10686828
     0.07498541     0.00000000     0.00000000     1.13663308
     0.07740430     0.00000000     0.00000000     1.16572482
     0.07982318     0.00000000     0.00000000     1.19412626
     0.08224207     0.00000000     0.00000000     1.22182060
     0.08466095     0.00000000     0.00000000     1.24879142
     0.08707984     0.00000000     0.00000000     1.27502276
     0.08949872     0.00000000     0.00000000     1.30049908
